Unnamed: 0,Advanced Economies,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",World (WBG members),Samoa,South Africa,Zambia
2014M07,99.82867,115.2183,51.44058,100.5395,100.1951,101.2663,101.1145,85.00277,101.9561,104.0093,100.704,101.9407,102.7747,111.1696,84.37268,104.7302,95.44356,113.5637,93.70449,112.8223,105.7315,102.485,106.5712,106.5685,96.82885,102.0858,93.0201,101.7486,102.8818,100.6552,85.93407,96.37564,109.2242,89.20237,96.75349,80.30517,96.10306,102.1649,101.658,100.4245,101.3312,103.8818,108.878,111.075,47.26419,67.6327,101.9395,101.9633,101.7414,100.4017,99.88477,95.59517,98.00933,90.34803,77.89609,75.03467,100.5825,39.20136,108.4033,105.4596,110.0276,101.9514,82.57857,101.4183,113.5767,102.7527,86.83,103.0321,101.7934,92.03483,73.43547,101.1267,106.346,102.9477,93.53387,97.33051,95.57167,101.9078,99.99171,88.85469,41.52084,100.2682,96.15655,82.65869,101.2078,95.32686,118.8222,103.1698,86.51321,98.45908,103.9736,102.9947,111.4772,98.84106,101.0064,123.5282,101.1419,98.18629,94.2044,76.48588,100.6773,109.4969,108.7776,92.99052,85.20303,101.8484,99.363,105.143,105.134,100.3953,101.4729,83.78458,70.98016,103.921,90.63446,72.91171,98.09157,99.83175,103.6228,41.56384,98.57376,105.8498,69.32357,85.63465
2014M08,100.0289,116.0017,51.00985,100.9985,101.0568,100.9374,100.7988,85.53766,101.5011,103.9622,101.2481,102.0794,103.5975,112.4873,83.38125,103.9565,94.0972,114.7607,91.01535,113.801,105.0397,101.6008,107.0689,105.0483,97.11315,101.8942,91.60849,101.2043,103.3728,100.2103,86.39126,94.1948,110.0772,87.39848,96.84788,81.27433,96.06506,101.7898,101.2681,100.3949,100.8548,103.2475,108.8744,114.7091,46.06457,66.79833,101.1794,101.6948,102.2329,101.0283,100.0596,95.75956,97.45181,89.0342,77.87381,74.51974,99.84347,39.13138,109.3055,105.8663,108.351,101.4915,82.78686,101.9391,113.665,102.923,85.93537,103.892,102.2949,92.55753,74.12455,100.8163,106.353,102.781,96.859,96.35767,95.56337,101.8979,99.22757,89.19794,41.74266,100.8936,96.77481,82.75383,100.7627,96.39859,116.0388,103.6876,85.63414,99.04419,103.5862,102.6141,111.3453,97.48956,100.7221,124.8777,101.792,97.78242,91.52972,75.92492,101.2899,109.3661,109.5393,92.19177,85.6746,101.7824,99.29506,105.1672,104.4289,101.1958,102.3325,84.15082,70.52467,104.1538,91.85973,67.22176,96.13779,100.7329,104.4013,41.88457,98.69375,105.7018,70.10511,86.38173
2014M09,99.95048,117.2337,51.2302,103.0107,102.466,99.67922,100.0578,86.58954,100.5349,103.2831,102.4407,102.2957,104.6989,114.4288,82.23857,102.5178,93.95975,113.9239,90.04171,115.9021,103.4504,99.96108,108.7444,102.222,97.9405,101.1716,91.74792,100.0663,104.2603,99.49056,86.83246,95.0777,111.8701,86.02767,97.62262,82.68948,96.71454,100.925,100.4201,100.4488,99.91675,101.955,108.3944,115.7841,45.72432,68.34494,99.70386,101.0063,103.1484,102.3184,100.004,96.37519,97.24323,88.63507,77.70719,75.49848,98.57315,39.26151,110.4781,105.4379,105.9693,100.504,80.10599,102.743,113.9329,103.3264,85.39103,105.4422,103.1618,93.36223,73.0446,100.1248,105.7504,102.2686,95.99398,96.60774,96.24111,101.2808,97.77497,90.12262,42.0378,100.7623,97.80433,82.96793,99.85501,96.35555,114.2505,104.9303,84.79142,100.2228,102.9816,103.1597,112.1228,96.85312,100.076,124.8158,103.2401,97.61896,88.79564,76.67337,102.5653,109.2399,110.7482,91.63616,85.71409,101.0894,98.94183,104.1591,102.8551,102.1784,103.3866,84.00246,70.31143,104.8867,92.64079,68.63883,95.1863,102.1684,105.7395,42.38906,98.8605,105.866,69.16696,87.41366
2014M10,100.2239,118.2351,51.86606,104.2192,103.3755,97.6167,99.82317,87.43635,100.211,103.1895,103.2921,102.4582,105.6047,116.1519,79.15968,102.0086,92.77184,113.4594,91.81603,117.6489,102.8345,99.20366,109.9529,99.46573,98.76058,101.0068,91.64858,99.68221,104.8926,99.28128,87.22161,93.71555,113.2302,83.57919,98.10256,83.68944,96.76166,100.6291,100.3705,100.2381,99.58065,101.4752,108.3005,116.9955,46.20183,68.5903,99.01919,100.867,103.7905,103.3551,100.2976,96.77354,96.4237,90.05513,76.81423,75.65106,97.98792,39.51274,111.5335,105.5696,103.9476,100.215,80.21246,103.3538,111.9519,103.5074,83.82901,106.5169,103.773,92.92662,73.08704,99.9016,105.9369,102.5386,95.64678,95.10601,96.21821,100.8685,97.17476,90.7473,38.86892,100.0841,98.60977,83.26936,99.57823,94.50014,111.5424,105.778,85.23637,101.1902,102.5229,102.3215,112.5247,96.44108,99.8563,120.2901,104.2562,97.33023,83.43014,76.86291,103.552,109.3121,111.1337,91.04237,86.0012,100.948,98.87134,104.1197,102.1192,102.2746,104.4915,83.8839,70.05826,104.6474,91.21176,70.67621,96.7154,103.5775,106.7193,42.87913,99.05772,105.8839,69.30632,85.96755
2014M11,100.2309,119.334,52.68999,103.6391,103.987,97.36286,99.73491,88.48924,99.99737,103.327,104.4377,102.6496,106.6202,117.378,80.06649,101.629,92.40644,113.7359,92.33317,120.0382,102.4991,98.68785,111.111,96.51701,100.1157,101.078,91.36347,99.48642,105.5229,99.2909,87.44738,93.40742,115.3825,80.28285,99.33323,85.24927,97.49761,100.3634,100.6903,100.6849,99.38617,101.1419,109.357,117.4837,46.60813,67.6924,98.46256,100.711,104.344,104.6691,100.3557,97.77309,96.29746,90.27603,78.20062,76.34408,97.62253,39.70181,112.3552,104.8693,102.492,100.0424,75.21055,103.8162,109.8904,104.3229,84.23827,107.6917,104.2629,92.62722,73.47691,99.7838,106.5692,102.4411,96.56949,94.95621,96.92187,100.6241,96.87138,91.58802,35.22964,99.1319,97.884,83.50458,99.42489,92.41151,112.6877,107.2048,86.95245,102.4751,103.2219,103.779,112.7732,98.16891,99.67928,119.3779,105.4272,97.01941,75.32533,77.68528,104.7523,108.8829,112.0454,89.92078,85.86188,101.032,99.11838,103.4038,101.5589,103.3753,105.2995,83.62293,71.98278,105.2944,90.44614,63.66369,98.85114,105.1014,107.3926,43.2624,99.31023,106.6425,69.90807,86.47425
2014M12,100.9209,120.684,53.62997,96.92292,104.9558,93.83954,100.1549,89.31068,100.4331,104.3928,105.5633,102.8332,108.1797,120.3307,75.23489,101.8633,91.48392,114.0609,90.73214,122.7071,102.8994,98.72017,112.6015,89.12023,101.7212,101.7547,92.08312,100.0188,106.1995,100.1386,88.22159,92.13174,117.6093,74.30776,100.6934,86.75309,96.99607,100.7335,101.9912,100.6671,99.71938,101.4338,108.8551,113.8202,47.059,67.09491,98.46793,101.1249,105.0992,106.1102,101.0229,98.30678,96.70738,89.84539,77.76685,76.19118,97.77696,39.79583,113.4891,105.7367,100.9992,100.5467,73.96152,104.5412,111.2851,105.3734,80.89745,108.862,104.9351,93.22425,72.14805,100.1895,108.3873,102.8246,96.71767,89.93939,96.33523,101.222,96.95711,92.3891,36.07661,96.31766,93.18031,84.34039,99.90774,87.94318,113.645,108.263,88.70118,104.1726,103.8875,105.526,113.0899,96.71997,99.92711,122.7559,106.5621,96.88609,63.154,77.77281,105.8336,108.4274,112.7203,89.67522,83.55467,101.7469,99.55614,102.2555,101.6929,104.8414,106.3992,83.7582,71.41149,104.5397,90.30091,63.26016,100.5308,107.2525,108.499,44.07121,99.59888,107.1637,68.67855,88.20107
2015M01,101.3668,122.3043,53.93383,97.78097,107.7495,93.11828,98.29088,91.13122,98.08639,102.2585,106.893,103.3017,110.2927,122.0498,76.73059,98.70455,87.73187,122.4292,91.03542,124.5928,99.46975,95.4,114.7817,88.0436,102.5245,99.82602,89.79763,97.3133,107.6713,98.03536,88.78574,89.18817,119.2236,72.1191,101.5908,87.53147,97.7769,98.65304,100.0651,101.2423,97.41738,98.51001,109.241,113.7539,47.38268,68.40352,95.47272,99.43465,106.7052,107.5124,101.4511,98.7722,95.47707,86.62438,77.68295,78.39016,94.57706,39.63255,114.8927,104.1442,102.5364,98.13822,75.4354,106.0821,114.2368,106.2359,81.34874,111.1543,106.5705,93.56537,72.7801,98.4791,107.8249,101.9363,94.67544,89.10483,97.19614,100.3056,93.78492,93.0984,38.62878,94.52732,94.53895,84.94964,97.72507,86.14873,114.0288,109.2252,90.17746,105.6989,103.7124,106.5504,114.2183,94.43636,98.40555,120.9477,108.1544,94.97541,58.92242,79.88041,107.3472,107.5388,113.495,92.62194,84.11116,100.3676,98.62015,100.0614,98.26748,106.4785,108.043,84.95606,72.66092,104.6421,88.4354,65.68731,100.5141,109.4958,110.7884,44.71586,100.1576,107.7134,69.39333,87.94292
2015M02,101.743,123.316,54.72402,100.5985,108.5212,90.74949,97.52056,92.30246,97.17329,102.6298,107.7363,103.5325,111.5955,124.3434,72.44531,97.91193,85.41643,124.8756,91.86181,125.6948,98.81658,94.29295,116.2299,88.04979,103.3844,99.19796,90.13822,96.23272,108.4812,97.06988,88.97851,89.60739,120.2074,70.64741,102.2169,85.30914,97.7964,97.90858,99.38099,101.0959,96.57276,97.76323,111.3356,109.7599,44.61435,68.19168,94.47943,98.92012,107.3102,108.5127,101.8697,99.02655,94.43748,89.21557,77.12889,79.44577,93.30789,39.75023,117.2688,105.2518,104.9817,97.31282,75.77496,106.7488,113.7211,106.8205,79.57699,113.0227,107.2033,94.46869,73.29408,97.76723,107.7171,101.9976,86.77762,88.11949,97.07419,98.41109,92.62421,93.50554,40.62892,94.93546,95.59926,85.24018,96.8374,88.63015,112.4985,109.9426,90.32188,106.8384,102.4108,108.0732,114.6899,96.40929,97.85198,123.4391,109.1018,96.16809,57.94565,80.82082,108.3422,106.7137,113.3834,94.62049,84.63015,99.81629,98.0145,98.36719,97.41409,107.8762,109.1578,85.84048,70.0445,105.727,88.77133,43.05724,101.9612,110.9231,111.819,45.24327,100.4136,107.7337,70.08867,84.80915
2015M03,102.1268,125.2489,56.33419,102.8847,110.3804,91.52548,96.18573,94.08956,95.55252,100.7836,109.2549,103.7504,113.0133,127.9712,66.03339,96.44716,85.32429,122.7043,93.04177,127.5595,96.80137,92.34003,119.4293,84.03027,105.445,97.54897,89.62989,94.30934,109.7211,95.38389,90.32376,89.7932,121.7401,72.71266,102.9767,87.06107,98.15171,96.52114,97.21567,101.7537,95.00344,96.10307,111.8093,108.0207,42.28576,67.26293,92.66704,97.68553,108.5412,110.2602,102.2759,99.84201,94.1453,88.8717,76.22588,80.0612,91.23018,39.76363,119.2186,104.5828,104.0806,95.63764,75.48851,107.8742,113.9049,107.2613,77.03447,115.5677,108.3144,95.41456,71.69487,96.50212,105.4323,101.6187,89.61452,87.27635,97.37263,98.21901,90.51092,94.75823,42.14445,93.85621,83.6023,85.81697,95.23576,86.56938,114.8335,111.4826,91.42275,108.8393,103.8655,108.9098,115.2005,95.81174,96.83122,127.7146,111.2012,94.91055,63.50905,81.49762,110.1025,106.3218,114.4629,97.9114,78.80031,98.30134,96.97205,99.41966,96.12106,109.0698,111.0893,87.49848,68.19733,107.3195,87.47205,46.52573,102.1315,113.0767,113.7297,46.19133,100.7879,108.5326,68.79539,79.7538
2015M04,101.7928,125.1499,55.13721,103.2976,110.2206,91.03659,95.50058,94.28365,94.9318,100.5972,108.9647,103.6966,112.6124,127.05,67.96734,95.88015,87.15485,124.9459,94.70525,127.0934,96.13621,91.72425,119.2564,86.77272,105.3033,96.67944,88.77267,93.45429,109.7057,94.68946,89.90296,88.38087,121.3404,76.50775,102.2869,86.52967,98.47343,95.99109,96.08907,101.6092,94.36786,95.50067,111.4,104.5041,41.08821,64.17715,92.11113,97.13208,108.4355,109.7294,101.9698,99.41006,93.95667,89.42846,76.31898,79.23761,90.61545,39.20324,119.345,104.9268,105.3599,94.87049,75.5906,107.7507,116.1737,105.8663,77.60015,115.5269,108.2427,94.83892,71.89573,95.93056,103.8326,101.3725,91.46125,86.90955,97.70668,97.9889,89.75034,94.34225,41.79463,94.49318,83.39818,85.27503,94.56292,87.48436,116.1444,111.2628,91.23256,107.9301,102.1157,108.3868,113.2603,97.61916,96.43646,121.5438,111.0304,94.94568,72.2027,80.75412,109.8077,107.9113,113.8291,98.32531,78.59341,97.44043,96.53704,97.79669,95.65376,108.6382,110.677,87.85772,66.17541,108.1277,86.30147,46.1891,97.39937,112.3811,113.6014,45.90317,100.6747,108.4829,68.9459,78.55205
2015M05,101.7961,124.6171,54.39904,100.8282,108.7099,92.52866,96.45039,93.98119,96.16847,101.2745,108.2324,103.5318,111.6374,126.3987,66.99561,97.68109,87.83644,126.6734,95.01424,126.432,98.25892,93.56915,118.2272,88.4176,104.5227,97.59302,89.65147,94.8739,109.0644,95.61694,89.18375,86.48731,120.5433,77.19837,101.9858,85.43082,97.82086,97.15481,97.17348,101.2228,95.57451,97.23672,113.2266,100.0529,39.12776,63.18369,93.72265,98.06412,107.5113,108.9779,101.9464,98.92301,95.57391,88.34274,75.07294,77.24873,92.07037,38.52823,118.4493,105.3764,106.3024,96.14587,74.41712,107.0112,114.7274,105.0309,76.94945,113.9724,107.3459,94.58945,71.38294,96.82862,104.5755,100.9617,89.34639,86.35571,97.04073,98.63981,91.42248,93.4683,41.97795,94.88115,82.62539,84.592,95.69917,89.53838,111.9424,110.8389,90.40319,107.1877,100.648,107.5465,111.1907,97.32174,97.27683,118.5552,110.0028,94.9241,74.17063,78.91183,108.9677,108.7616,113.8502,96.99413,78.17737,98.29238,97.04202,99.13383,97.73702,105.0252,109.9074,86.69169,65.25274,109.1644,86.34746,48.90829,95.67819,111.3349,112.2474,45.53161,100.4571,107.9634,68.40475,79.54167
2015M06,102.0707,125.3156,54.20383,102.3608,108.8297,91.02373,97.06517,94.58019,96.81287,102.1938,108.7451,103.6157,112.1076,127.6795,66.21665,98.4431,86.75796,126.4836,92.17322,127.5889,99.54473,94.24767,119.1985,84.66052,104.4143,98.20875,90.60884,95.72464,109.2917,96.47007,89.46603,86.39233,121.4138,74.41897,102.4546,85.74373,97.68575,97.77901,98.16844,100.9945,96.21179,98.21422,114.0019,103.4989,36.14817,63.26731,94.29777,98.63456,107.6172,109.6094,102.1925,99.37444,95.56835,87.11173,74.66475,77.5292,92.68487,37.96551,119.132,105.939,107.7066,96.89544,72.91821,107.2027,113.2798,105.3974,76.09597,114.152,107.4366,93.53235,69.80087,97.36355,105.8972,101.2175,87.81895,85.48104,96.92907,98.76248,92.15693,93.69103,42.12965,91.97096,82.89232,84.58534,96.36823,86.63366,106.5513,111.3694,90.76257,107.7474,100.989,107.4592,111.789,95.9415,97.74928,117.9905,110.3349,95.12119,69.16236,79.20228,109.4193,108.6911,114.0841,97.01546,77.62998,99.02745,97.5014,100.3359,98.749,105.2784,110.4024,86.33955,64.01927,108.9539,81.88531,49.04087,95.70549,112.1417,112.4289,45.7932,100.5937,107.8307,66.81242,79.58354
2015M07,102.4984,126.3432,54.56042,103.076,109.787,88.38835,96.67088,95.46681,96.21252,101.7737,109.627,103.9234,113.1249,129.7091,64.72072,97.86604,83.81031,125.1888,90.39043,129.1069,98.48472,93.35092,121.0233,79.68758,105.5026,97.5599,90.99968,95.097,110.1017,96.15737,90.166,86.61153,122.645,73.52715,103.1113,84.74735,97.98444,97.26007,97.89867,100.7987,95.6549,97.22186,115.595,104.8428,45.64361,63.93671,93.42822,98.15295,108.2577,110.707,102.6144,99.83903,95.47498,87.00234,74.9435,78.58418,91.84558,37.69353,119.7777,106.2196,109.6869,96.36135,73.88813,107.9524,110.8195,106.0501,74.82554,115.2474,108.155,92.78697,69.55692,96.93149,105.7504,101.5661,86.76831,83.65407,97.23083,98.56001,91.38362,94.04862,39.7025,91.18015,83.46954,84.95871,95.8322,84.51643,102.8091,112.0484,91.51169,109.1026,101.6237,107.5517,112.5327,95.85384,97.43521,119.4076,111.2442,95.43424,66.78389,80.21859,110.3494,108.3083,114.0344,97.29914,78.00437,98.65037,,98.70803,96.85436,104.2247,111.6111,86.44683,64.93856,108.7565,78.73598,48.85666,93.92867,113.8594,113.335,46.36688,100.9779,107.6904,66.70294,76.79784
2015M08,104.0048,128.025,55.69029,104.4451,109.5891,88.23493,98.06006,96.26822,97.86186,103.5666,110.769,103.9218,114.1282,133.4867,60.18502,99.86611,82.63583,123.7261,86.9427,126.9896,101.0642,95.58507,123.6455,73.59043,107.1044,99.08443,92.54161,97.09929,110.276,97.74314,90.73196,83.86001,120.6245,69.64881,104.9074,85.43346,96.11586,98.82481,100.2081,101.4063,97.24418,99.50082,116.5307,103.8181,40.87221,64.43362,95.17916,99.56282,108.4882,112.2667,104.0825,102.1495,96.59928,88.11279,73.90735,77.77767,93.35154,38.07655,122.0555,108.6321,109.3305,98.18216,75.40698,108.1618,109.2267,107.2028,72.20659,116.0732,108.1859,92.39725,67.73976,98.22879,108.1843,102.3946,87.86275,81.25615,95.06647,99.7939,93.51299,94.91699,35.35964,86.90171,84.85794,85.62557,97.45662,83.83283,102.4903,113.1644,92.29797,111.1693,102.0253,107.3856,114.3948,96.28909,98.53718,120.692,112.3399,96.92694,59.19329,79.61345,111.8111,107.4821,115.5174,95.95819,78.02827,100.1547,,99.02022,99.63435,102.5067,112.9572,86.97609,61.78752,106.7786,75.57894,50.70662,93.71037,116.1468,113.715,47.3157,101.3468,108.4889,65.20204,74.32126
2015M09,104.7561,128.9387,56.61073,105.2995,109.7007,86.05802,98.74502,97.04727,98.8233,104.6527,111.3144,103.9598,114.7133,136.1096,54.44688,102.0538,82.20214,123.2985,87.37867,126.409,102.4088,96.75029,127.8011,73.19225,107.684,99.86389,93.06732,98.15277,110.5241,98.48781,90.92953,82.11323,119.7512,68.78611,105.4884,85.78365,95.0753,99.76132,101.1185,101.3166,98.11208,100.6101,114.829,101.5291,43.36806,64.81845,96.18786,100.3623,108.8463,112.961,104.8277,102.98,96.93552,88.40662,71.09402,76.85189,94.22677,38.2966,123.4531,111.8847,108.071,99.16292,78.00031,108.3935,108.9969,107.6802,69.78563,116.5237,108.4633,93.28093,64.85254,98.89288,109.1797,103.1646,85.33605,79.84692,93.83179,100.338,94.57004,95.34561,34.51807,82.40283,85.60372,85.8351,98.36681,83.20614,99.90934,113.6136,91.21253,111.9186,103.7387,106.5415,113.897,96.7831,99.20408,118.7237,113.022,97.77692,58.57101,78.66749,112.4677,107.4959,115.7304,93.41257,77.4328,100.8354,,101.283,100.643,101.3201,113.6956,86.75662,58.5132,105.4828,73.9269,51.13087,94.66227,117.1891,114.1246,47.82396,101.4941,108.6348,62.524,59.69416
2015M10,104.3442,128.3526,55.63337,106.4453,109.9311,87.21607,98.5477,96.55033,98.6219,104.1932,110.912,103.978,114.3026,135.4642,54.60447,102.6313,83.20255,123.2945,87.73869,125.8098,102.2589,96.46654,128.7094,76.08873,107.287,99.70795,92.80987,97.87691,110.4902,98.27071,90.45143,81.74578,119.4675,70.42564,104.8772,84.08849,95.18118,99.57221,100.6152,101.3276,97.91218,100.3033,112.6957,100.78,42.42951,64.64022,96.04333,100.1363,108.874,112.3604,104.4081,102.4885,96.13065,88.68129,73.867,77.75011,94.19309,38.03695,122.4463,112.9497,108.9596,98.87673,77.59809,108.3588,112.477,107.0211,69.97434,116.1459,108.5835,93.51947,65.11057,98.73569,108.6527,102.8669,83.51828,80.7658,94.01297,100.2651,94.30003,94.67692,34.95904,82.68463,85.16848,85.10516,98.16884,83.16237,104.5137,113.0592,90.58422,111.1173,102.0703,106.7679,110.1744,95.6267,99.15526,115.2204,112.592,97.50211,61.89101,79.3727,111.8303,107.6295,115.5655,89.80259,77.15932,100.5761,,101.5184,100.3487,101.5511,113.2847,86.07312,60.03168,105.5799,74.09831,50.29995,92.74399,116.2807,113.9593,47.57673,101.2568,108.6877,62.85651,50.54923
2015M11,104.572,129.8497,55.13149,106.7351,111.5684,87.77187,97.17674,96.80785,96.7497,102.6979,112.1234,104.2644,115.7231,136.8161,56.95674,100.1614,82.38467,121.7038,86.50122,127.3026,99.54208,93.99831,131.0381,75.62676,108.45,97.99805,91.77992,95.78062,111.5121,96.62871,91.15125,82.37234,120.8549,70.47142,105.9847,86.27332,96.0909,97.8466,98.79416,101.8662,96.08288,97.98376,116.2624,102.0652,43.05875,65.8813,93.61598,98.58413,109.8142,113.8146,104.6338,103.2556,95.49778,87.202,75.3803,77.66752,91.7823,38.38031,123.2613,112.0802,109.7673,96.97384,76.69343,109.2898,112.9413,108.1854,70.87202,118.0654,109.4051,95.87425,63.45139,97.35944,107.305,102.9197,85.94282,81.12228,94.99814,99.24136,91.91474,95.88244,33.88271,82.71445,86.2846,85.31007,96.31917,81.86199,104.385,114.2619,91.00482,112.6707,100.3584,106.3693,109.1229,94.29192,97.86441,115.9149,114.1041,95.91956,61.63252,79.35373,113.2052,107.7656,116.2838,89.4201,77.03957,99.28691,,100.1755,97.76872,102.6195,113.2056,88.88456,62.73709,106.3014,79.47611,48.34637,92.9464,117.9197,115.4276,48.04709,101.7144,109.0515,61.18639,50.89216
2015M12,105.2314,130.3194,48.16048,106.6627,111.6696,89.2327,98.02665,95.69979,97.83986,103.8523,112.3812,104.377,116.2208,139.1982,56.70313,100.7519,80.02473,122.7511,87.38895,125.8927,101.0483,95.43665,131.1217,70.11619,108.7992,99.18857,92.65134,97.05991,111.5853,97.5544,91.5454,82.71444,119.6343,68.48675,106.639,87.14521,94.98255,98.93369,100.1041,102.4571,97.10994,99.27845,114.2888,103.6102,43.25431,66.02435,94.90059,99.54754,110.0168,114.3784,105.2767,103.9796,95.3431,87.45293,74.71505,77.51623,92.91124,38.47594,122.3092,112.6798,110.263,98.09629,77.58236,109.4936,111.4018,108.4759,69.30474,118.1097,109.7015,96.3084,60.22463,98.23596,108.7769,103.4309,87.11952,79.6852,93.72384,99.6959,93.21269,96.1122,31.25633,83.65395,86.88603,85.39556,97.37099,80.88842,107.1037,114.4715,92.01381,113.5355,100.0783,106.297,107.7202,94.39676,98.60294,115.1872,114.3092,95.43227,57.71594,79.34914,113.5296,108.6135,116.8686,87.97966,76.40318,100.2913,,102.0949,99.22068,102.242,113.8116,85.78392,61.68843,106.0064,81.4613,48.73447,94.49108,118.9653,115.5504,48.65159,101.778,109.6598,57.71729,58.11254
2016M01,106.3618,131.5885,40.01581,107.7575,112.7911,87.51028,98.70062,96.13989,98.70931,104.8645,113.3439,104.5717,117.5872,142.7664,55.57177,101.4711,77.6366,122.3803,86.82045,124.7008,102.2981,96.33062,134.2019,70.50505,109.5835,100.3224,93.45523,98.06125,112.1895,98.54956,92.33241,83.36562,118.6805,66.23905,107.6109,88.24596,93.88105,99.81579,101.2667,102.2846,97.85884,100.2448,110.7058,105.0406,43.42094,67.01488,95.74842,100.3426,110.8264,115.5631,106.3684,104.9327,95.94264,88.0555,75.1109,77.55601,93.68024,38.9404,123.8236,113.6617,109.4817,98.9643,81.11906,110.2581,109.7719,109.2863,66.96327,119.0802,110.5861,96.87501,56.16355,98.95609,110.3718,104.0671,86.73657,75.83966,92.45488,100.3788,94.11156,97.03017,29.14183,83.23651,88.18277,86.14184,98.22479,80.53703,104.8905,115.0372,92.93827,115.2092,100.2469,106.4508,108.5188,93.06277,99.27582,116.8458,115.3502,95.60566,53.64241,79.50076,114.6048,107.7782,117.1291,87.7795,75.67595,101.205,,102.5934,100.1017,102.7272,115.0382,85.68878,60.63835,105.0054,80.23459,48.4777,94.47562,121.3423,116.5696,49.47925,102.1561,109.588,53.58484,58.1379
2016M02,106.2498,130.9657,36.45788,105.8095,112.0461,87.82897,99.28428,95.09813,99.55173,105.5011,112.5952,104.4637,117.0325,142.1293,56.70864,102.6186,79.8337,122.326,88.55574,124.1333,103.8892,97.30764,132.5182,68.80248,108.9724,101.2362,93.96121,98.93936,111.7925,99.20557,91.75249,82.94021,118.3319,66.04751,106.7742,87.40614,93.35822,100.5691,102.2199,102.3813,98.60515,101.197,108.3766,102.2612,42.60365,66.5201,96.75915,101.0177,110.4264,114.8979,106.2641,104.1384,96.56089,89.97921,76.34555,75.72808,94.78354,38.71998,123.0533,113.871,109.8135,99.75787,82.88802,109.8332,107.4651,109.6739,66.20449,118.0742,110.2518,95.97291,57.66169,99.56592,111.5264,103.9143,86.87542,73.42417,91.86973,100.8546,95.07643,96.4322,27.1165,85.71092,87.62224,85.7025,99.01158,81.57247,105.5329,114.2113,92.35819,114.4737,97.77228,105.075,106.2526,93.75281,99.95433,118.7722,114.4182,97.1508,52.67703,77.8306,113.7208,108.8475,117.0674,85.22147,75.92788,101.8748,,101.8889,101.2058,103.0091,112.9395,85.25595,61.29159,104.4772,80.18285,44.30915,91.6746,120.3732,115.8436,49.36328,101.9056,109.3793,55.06763,56.34996
2016M03,105.4199,130.0678,35.15076,105.6165,111.6422,91.25291,98.67183,94.31818,98.88462,104.8409,111.7789,104.3542,116.1356,139.4711,60.15112,102.2242,82.77822,122.9039,90.18158,123.0177,103.1577,96.73215,130.1592,72.98923,108.1648,100.7588,93.29621,98.10516,111.5738,98.48939,91.16464,80.22749,117.4946,68.40736,105.8909,80.10484,93.5753,99.97703,101.0519,102.5256,97.98252,100.3806,107.0453,105.1023,42.53969,79.71109,96.26965,100.4828,110.4806,113.682,105.465,103.4151,96.83172,89.10584,77.13322,76.3899,94.27628,38.30443,122.1872,114.0951,109.9873,99.02883,83.443,109.3754,109.4038,108.2878,68.28095,117.6247,109.9796,95.68184,58.54305,99.02429,110.1195,103.4988,86.79542,76.03475,92.13508,100.1844,94.32993,94.70735,28.26063,86.95473,86.89633,84.45039,98.34087,82.0908,105.5382,113.2924,91.55741,112.7487,99.01941,105.8701,102.9043,95.30199,99.56684,118.322,113.5999,97.0017,57.16462,78.30751,112.8625,109.9904,116.328,82.92068,75.79418,101.1527,,102.4998,100.5451,102.7835,110.5509,84.66328,62.00169,105.2868,81.29836,43.28939,89.18721,118.1546,115.2719,34.98294,101.4286,109.1763,55.86714,55.53888
