Unnamed: 0,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
2017Q2,3615.414,12317206.0,108446.8,358794.2,112281.5,136068.1,14398.24,8482.132,5074.718,14659.28,6577.014,538780.2,3961.477,461274.1,165654.0,63617.7,2432585.0,9683.303,89744.01,11657.78,6903.405,62752.4,1010082.0,94881.42,2961510.0,1110501.0,21592.67,80358.44,6583007.0,392761.2,6371.947,68799.26,744560.0,718348.3,4174.284,15587.83,63248.79,12579.77,12864470.0,69609.39,4926.271,16130.44,40906.57,259776.4,607803.2,85553.38,4257.34,76795.16,551551.5,7857.362,1510167.0,43771.33,15789.93,351990.4,33484.91,1255854.0,,19059.05,12305.65,16949.0,7675.479,33070.0,318084.7,6035743.0,2800.276,3447.826,3080.421,358464.6,87833.36,112425.2,3096.434,238979.0,123106.5,43461.55,48176.33,77220.77,154018.9,62572.27,8821.44,3825.563,55049.71,437026.6,626862.3,178011.2,77656.96,6060.463,11979.15,269814.5,28072.07,13799.1,144327.9,101014.5,13374.99,293299.6,133959.2,29727.04,13692.7,4342059.0,18900213.0,112366.8
2017Q3,3599.63,12413881.0,109822.8,362131.9,112739.2,135980.5,14496.12,8485.678,5135.284,14543.92,6672.177,540841.0,4097.071,463220.1,166572.3,64848.91,2465857.0,9784.155,90315.96,11659.25,6979.47,63282.18,1016447.0,94533.51,3001439.0,1122232.0,21755.58,81319.69,6655898.0,395209.2,6394.67,69055.81,751162.5,722913.6,4222.614,15856.91,63877.18,12685.74,12965807.0,70192.62,4999.108,16308.32,41274.73,262971.6,620724.1,89896.19,4289.421,78018.58,553670.5,7894.788,1522693.0,44123.25,16051.99,356900.4,33137.35,1260418.0,,19199.09,12431.83,17130.31,7715.786,33238.04,316310.4,6103972.0,2829.231,3511.566,3171.827,360730.4,89137.22,112791.6,3084.773,240670.9,123950.1,43880.91,48788.49,78189.52,155713.1,63007.08,9005.428,3966.649,55678.17,440680.0,639923.2,179230.2,79562.76,6070.918,12110.82,271155.2,28184.05,13917.55,145538.9,102111.7,13457.98,297744.6,135573.3,30080.64,13557.5,4376338.0,19069778.0,112573.5
2017Q4,3650.756,12508163.0,110900.6,363895.5,113251.9,137070.7,14584.17,8381.998,5133.348,14781.58,6708.458,543650.1,4039.663,465619.5,168305.8,65283.71,2510070.0,9778.351,90542.05,11857.2,7096.535,63804.71,1026090.0,95247.06,3049152.0,1132621.0,21917.93,82026.64,6735476.0,397360.0,6493.746,69502.62,755729.8,728134.7,4288.635,16091.21,63280.21,12705.44,13062743.0,70971.93,5021.559,16289.46,41893.86,265621.2,632734.3,93661.47,4397.047,79097.26,556724.6,7931.441,1524695.0,44273.74,16243.64,355745.7,33090.19,1268957.0,,20035.54,12562.88,17141.52,7747.201,33438.71,320359.0,6180896.0,2821.621,3541.52,3153.788,359978.0,90045.34,112829.2,3110.937,242440.8,123243.9,44459.14,48189.65,78227.69,158360.2,63527.19,9054.462,3893.506,56433.12,440735.9,652769.9,177586.6,80453.28,6104.718,12139.01,271998.3,28487.2,14203.73,145893.0,102034.4,13628.92,303351.0,136331.0,30173.9,13550.69,4425665.0,19243639.0,113016.2
2018Q1,3744.433,12566373.0,110502.4,367507.1,114567.3,137581.4,14653.26,8480.329,5273.642,14978.12,6784.962,546157.0,4073.399,469694.8,170027.8,65918.31,2562678.0,9147.478,90888.77,11912.3,7238.45,64135.61,1019916.0,95734.76,3111253.0,1148627.0,21686.18,83226.93,6840840.0,399029.1,6536.239,69694.11,755630.1,728548.4,4395.111,16510.48,64174.24,12923.19,13128812.0,71990.02,5054.466,16248.54,42647.95,269333.6,645200.1,94336.77,4395.153,79963.29,556187.1,7968.107,1525841.0,44937.57,16593.08,360205.6,33449.6,1278149.0,,19755.79,12683.13,17178.0,7860.532,33635.67,324480.4,6278402.0,2872.868,3603.033,3240.662,364652.3,91280.44,113263.6,3135.752,243667.9,123847.8,44902.83,49479.11,80205.28,160418.9,63989.21,9302.515,3820.021,57399.93,446464.9,664955.9,180341.7,80994.24,6142.526,12445.02,273202.2,28804.26,14259.23,146306.3,104515.7,13729.93,307806.5,137457.7,30588.31,13781.49,4461636.0,19407213.0,113614.1
2018Q2,3769.359,12633007.0,105537.0,370134.5,115068.7,138204.0,14780.9,8684.948,5351.04,15009.16,6951.194,546297.1,4209.318,473382.4,171823.3,66869.51,2603494.0,10083.09,92212.07,12026.03,7276.137,64514.81,1028207.0,96215.99,3161123.0,1157061.0,21906.71,84900.22,6914485.0,401365.7,6589.867,69611.87,759130.6,729761.6,4409.846,16640.4,64305.63,13141.19,13202580.0,71909.64,5153.52,16728.88,43031.78,273752.0,654273.0,96025.01,4502.165,80328.17,556521.2,8036.307,1530857.0,45682.96,16739.74,362684.7,34109.07,1276622.0,,20206.47,12838.73,17075.3,7977.301,34002.71,323236.2,6344912.0,2889.933,3729.92,3331.118,369757.5,92545.98,114437.5,2944.51,245255.5,124220.4,45491.79,51018.48,82182.76,162504.4,64488.09,9425.713,3822.354,58301.58,447732.1,674479.5,182415.6,81462.38,6247.148,12610.18,275441.6,29320.71,14465.07,148018.8,105817.8,13786.26,309831.1,138194.4,31156.38,13655.71,4485320.0,19547492.0,113331.6
2018Q3,3764.878,12663698.0,105270.2,371758.5,115330.0,138744.1,14932.47,8613.888,5383.672,15085.21,6962.349,551500.6,4191.675,476649.3,171273.9,66638.74,2625343.0,10469.08,92987.2,11974.87,7368.906,64987.43,1018666.0,96795.28,3187393.0,1158758.0,22074.74,85622.42,6963231.0,403479.3,6651.107,69546.81,762538.1,732189.3,4395.386,16909.93,64195.66,13124.47,13238622.0,72026.62,5158.244,16807.62,43677.26,276975.3,662759.0,96358.11,4447.034,81074.11,556953.8,8050.808,1522910.0,45927.9,16956.43,364921.3,34556.63,1282817.0,,20006.25,12885.96,17231.11,8082.572,34302.21,325099.1,6388306.0,2913.691,3809.276,3370.406,373135.9,93178.48,115108.7,2956.527,245544.7,125003.0,45399.47,50174.88,82880.24,164617.0,64827.05,9102.284,3954.322,59083.99,450684.8,682765.2,184195.5,82151.05,6251.662,12632.54,278361.1,29504.42,14632.67,146699.6,105645.9,13840.1,304786.2,138887.7,30873.3,13541.21,4513366.0,19626928.0,114725.4
2018Q4,3767.427,12702341.0,103749.6,372656.9,116310.4,140099.8,15065.26,8831.263,5429.801,15060.0,6862.195,549744.0,4229.08,478274.0,171635.2,67439.38,2669941.0,9875.032,93107.38,11894.4,7541.467,65484.47,1027429.0,97278.74,3234443.0,1153810.0,22078.54,86349.72,7012071.0,406150.2,6728.595,69573.81,766550.1,733124.4,4459.076,17088.74,64714.08,13083.74,13280875.0,71792.27,5238.277,16738.28,44114.03,278723.8,672232.1,97808.74,4565.781,81766.89,558618.2,8049.769,1520880.0,45923.56,17201.73,367271.9,34069.46,1279376.0,,19428.56,13078.04,17307.25,8125.96,34483.45,324502.7,6433537.0,2933.529,3791.516,3451.564,374397.0,93678.88,114945.4,2906.097,246741.4,125045.1,46138.72,49874.72,82947.97,166098.5,65221.88,9054.609,4005.885,59630.36,452608.0,691660.7,184701.6,81830.69,6191.714,12573.3,278383.7,29379.18,14737.59,148782.3,105700.2,13905.76,295081.8,139479.5,31065.29,13649.11,4519688.0,19714411.0,115043.7
2019Q1,3824.099,12764511.0,103832.3,374764.9,117241.9,140465.8,15253.42,8727.376,5420.075,15160.43,6964.805,551261.0,4246.329,478612.5,171816.9,67128.41,2731579.0,9625.621,94125.47,12088.03,7610.353,66054.92,1034471.0,97066.56,3305205.0,1168162.0,21940.23,87783.97,7107850.0,408596.9,6842.1,70024.31,771869.3,738462.6,4590.923,17339.77,65141.1,13419.2,13345846.0,72307.98,5236.533,16996.24,44996.31,282777.4,678389.8,99179.8,4537.509,83260.46,559097.4,8095.058,1524077.0,46680.28,17374.35,367023.2,34188.18,1283367.0,,19484.38,13264.13,17402.39,8026.736,34543.79,324600.5,6526515.0,2970.546,3887.883,3485.525,375226.8,95089.02,115390.8,2843.058,248784.7,124491.0,46573.1,50834.63,85005.11,168423.9,65788.21,9027.87,3995.488,60194.79,455707.4,697874.2,183912.7,82081.87,6301.086,12769.69,278015.8,29937.41,14964.55,149350.4,107268.7,13980.24,300621.9,140176.4,31548.55,13763.56,4544262.0,19872361.0,114039.0
2019Q2,3844.703,12841100.0,104756.7,376270.0,116869.3,141224.3,15424.16,8906.917,5516.525,15165.31,7206.943,555085.8,4352.026,483341.7,172736.8,68027.55,2762277.0,10642.31,95053.21,12239.99,7718.859,66487.51,1034088.0,98042.14,3346731.0,1182601.0,21987.25,90255.75,7193604.0,410007.3,6869.141,70604.92,777026.4,740845.0,4592.639,17706.19,65845.18,13661.6,13427441.0,71889.92,5240.385,17353.17,45131.3,287858.5,689863.3,100949.9,4556.775,83077.54,560980.6,8168.889,1529286.0,47781.51,17729.82,371032.8,33913.85,1291555.0,,20085.44,13453.06,17732.9,8075.459,35289.98,323951.2,6607262.0,3073.782,4017.28,3606.287,380287.2,97582.32,117495.2,2877.915,249524.4,125561.5,46761.32,52036.84,87081.41,169939.7,66174.32,9097.702,3943.133,60719.1,457041.8,709948.8,185775.3,82642.2,6404.755,13004.07,282480.2,30119.88,14921.89,150564.9,108325.8,14033.43,308341.9,142523.5,33024.57,13927.47,4581924.0,20034703.0,114554.6
2019Q3,3927.994,12915825.0,104791.3,378938.5,117230.7,142261.1,15453.08,8999.887,5588.988,15315.84,7163.835,555157.7,4329.868,485149.5,173580.5,68120.42,2777230.0,10393.99,95985.26,12274.38,7794.786,66951.53,1033897.0,98490.51,3366987.0,1188291.0,22068.06,90286.27,7223461.0,411230.6,6893.682,70666.3,777807.5,746239.1,4644.869,17936.97,65589.54,13649.82,13502568.0,69485.74,5300.812,17415.33,45763.13,291681.4,693329.2,102095.8,4506.768,84095.33,561274.6,8195.635,1532623.0,48190.19,17875.78,372573.8,33622.96,1292725.0,,20228.06,13482.09,17790.74,8096.086,35329.68,323946.8,6636718.0,3052.872,4014.813,3568.084,378696.9,98001.99,117991.9,2914.258,250054.0,126275.0,47081.92,51824.33,88048.09,171129.3,66472.66,9298.536,3951.877,61051.05,461663.0,713557.2,184247.5,83009.76,6421.353,13266.5,283203.5,30012.04,15068.78,150471.3,108456.7,14063.19,307253.7,143372.2,31990.82,13808.45,4633833.0,20139286.0,114675.0
2019Q4,3765.525,12917356.0,103174.0,380952.6,116601.7,143107.4,15633.44,8714.848,5535.454,15341.57,6861.438,558910.6,4291.199,486735.3,174559.3,65365.32,2819114.0,10440.79,95797.64,12336.72,7930.35,67312.74,1036983.0,98190.98,3405165.0,1191575.0,21761.25,90881.33,7258606.0,412120.9,6944.924,70538.63,774605.9,746071.5,4706.289,18200.77,65349.61,13645.73,13502378.0,69223.02,5373.428,17043.01,46037.71,291637.6,693890.5,103704.5,4632.386,84824.35,557627.3,8205.415,1490462.0,48004.74,17956.4,377105.5,33706.94,1287169.0,,19436.17,13662.84,17875.49,8034.678,35204.46,321317.7,6673584.0,2974.487,4072.093,3501.061,378804.3,96369.51,117043.6,2954.899,251483.1,127321.7,47320.22,50486.87,87897.9,172156.0,67026.88,9316.062,3933.82,61400.92,460307.7,713326.7,184094.8,83056.89,6321.974,13368.93,282566.3,29904.87,15127.73,151348.2,106645.3,14062.77,311186.1,144922.0,31155.92,13545.5,4663571.0,20175962.0,114633.5
2020Q1,3738.15,12681066.0,98689.78,380160.7,113644.5,139084.6,15042.47,8714.972,5516.472,15186.84,6926.086,546254.7,4274.393,476375.9,172097.8,67052.43,2546618.0,9647.206,94473.05,12304.72,7870.299,65081.39,1018666.0,97176.43,3125302.0,1193366.0,21545.39,92076.53,6953914.0,389941.6,6917.883,70380.29,733683.9,725766.9,4720.669,18491.44,64187.09,13528.5,13266189.0,65870.24,5146.199,16728.88,45853.56,290912.2,693589.3,107235.6,4352.03,83362.19,523955.9,8175.438,1496387.0,47924.29,18139.34,372292.6,33420.8,1264468.0,,19017.66,13607.99,17686.63,7928.815,34254.83,317301.5,6368792.0,2975.147,3919.809,3181.322,375419.2,95214.05,117295.5,2917.965,248148.1,125646.1,46940.94,49183.42,84419.5,173361.1,64091.56,9395.415,3881.65,61815.25,459313.2,712607.0,181393.9,82929.93,6237.961,13438.67,282751.8,29333.69,14572.34,150648.8,104957.1,13501.03,313228.1,144392.2,31252.28,13510.78,4599999.0,19634980.0,114904.0
2020Q2,3414.496,11488804.0,84353.78,354637.6,100635.3,123245.0,14312.27,8085.359,5117.816,14744.94,5485.696,499109.2,3193.839,424316.3,160625.2,58291.84,2853062.0,10280.26,79073.75,11306.35,6918.176,59304.96,924746.4,91367.25,3378466.0,1088225.0,18929.87,89406.39,6718681.0,321144.3,6553.509,65893.75,637052.8,578272.9,3889.967,18243.05,55559.59,12451.0,12022628.0,64986.11,4286.986,14567.16,39204.8,272636.8,531741.3,101223.9,4061.808,76551.35,462532.1,7929.133,1378294.0,45088.3,17010.95,361066.3,29927.11,1095020.0,,16874.64,12898.8,16622.5,7354.571,30043.37,256318.5,6184857.0,2603.57,3407.787,3378.152,353024.5,81202.31,111105.0,2679.464,227436.4,118933.3,42287.21,37100.22,72904.13,157411.9,54408.84,8450.507,3172.133,55894.44,424781.2,548615.9,172968.3,72820.54,5142.357,12197.88,255329.9,27295.08,13245.91,138691.1,95283.11,11492.7,279648.9,142850.8,29914.72,12040.05,4236996.0,18207485.0,95496.78
2020Q3,3814.46,12501123.0,93872.27,368072.7,111503.8,137727.6,14827.43,8538.355,5340.646,15330.92,6424.957,538732.3,4122.847,462580.8,171722.6,61030.05,2911003.0,10093.42,87309.24,11439.28,7416.809,63458.84,1007186.0,96371.11,3472682.0,1187724.0,20088.98,90591.42,7182106.0,373327.1,6861.528,69188.38,748738.1,675279.6,4336.271,18093.31,58568.72,13454.23,13058852.0,66677.42,4862.787,15442.54,43791.76,282400.0,654983.3,113284.8,4189.36,83595.38,526091.7,8064.604,1456732.0,46036.59,17329.6,369424.8,30177.99,1211928.0,,20055.75,13671.15,18028.23,7868.83,32681.49,296684.8,6624377.0,2933.039,3631.64,3448.597,361830.4,96006.1,114655.0,2888.474,241941.6,124004.9,48166.81,47105.17,77990.94,168115.9,62354.15,9164.302,3533.334,57940.32,455680.9,675039.0,175136.4,79496.88,5872.643,13106.21,272902.7,29700.99,14791.85,148698.7,101833.4,13106.8,325576.1,149516.8,30893.87,12998.34,4565809.0,19683229.0,108608.5
2020Q4,3905.229,12626217.0,98397.54,380403.1,109434.4,137167.2,15095.46,8383.082,5436.549,15305.26,6879.199,557091.3,4118.572,472436.1,172481.7,65097.97,2994776.0,10376.03,92477.07,11775.68,7796.029,64239.02,1015095.0,97376.42,3558812.0,1200281.0,20358.41,92396.95,7388093.0,374217.4,7028.206,69732.16,743676.6,684442.2,4415.614,18294.14,60926.61,13938.52,13191905.0,66857.21,4959.034,16383.97,44536.22,284731.2,704051.4,107827.9,4309.802,85634.57,523992.2,8150.364,1484340.0,46771.85,18250.67,374397.4,29913.71,1261307.0,,19347.46,13730.69,17838.42,7952.644,33312.29,309224.1,6822405.0,2992.883,3745.576,3491.908,365271.2,93499.75,116396.9,2894.927,243484.3,125551.8,48217.62,49578.2,80261.07,168284.0,62572.8,9390.717,3450.079,59969.27,459281.1,723398.9,176449.1,82633.82,6189.488,13228.52,279022.9,29629.78,14457.34,149637.2,102052.4,13215.65,330357.7,153571.8,30701.02,13054.76,4612998.0,20014310.0,111586.6
2021Q1,3936.16,12729870.0,101905.5,388504.9,108611.6,139652.6,15505.41,8468.857,5634.927,15418.08,6828.425,561863.5,4305.103,478619.8,173088.2,67882.62,3018805.0,10078.73,96191.91,12240.8,8026.432,63832.71,1002173.0,98809.24,3589137.0,1217925.0,20668.98,94680.55,7472983.0,375700.8,7225.107,69737.07,743995.4,677431.9,4519.353,18482.19,62957.45,14143.64,13305741.0,71429.94,5265.318,17395.68,45070.65,288657.9,712519.4,120219.7,4206.932,85789.46,532430.4,8295.986,1480486.0,47152.41,18523.82,381087.9,,1281223.0,,19598.79,13975.38,18533.79,8001.248,34996.47,310942.0,6897027.0,2984.061,3984.078,3598.219,371590.4,94763.39,117471.9,3034.949,246431.0,125123.3,49342.59,51332.41,81092.48,172322.9,61048.95,9458.889,3632.189,61186.64,462807.1,732118.2,177723.4,86009.91,6419.549,13665.74,281163.8,29894.18,15111.3,151370.9,102219.8,13361.67,337059.2,157334.4,30662.3,13044.09,4672297.0,20202791.0,112302.0
2021Q2,4049.265,12947267.0,101906.7,391133.0,113296.9,142343.7,15716.32,8524.289,5690.083,15666.67,6802.732,560805.5,4416.705,475802.7,177422.7,68712.8,3094761.0,10688.75,94112.07,12471.31,8087.173,64748.73,1024547.0,101915.8,3668840.0,1240703.0,21119.85,96867.52,7522939.0,383563.6,7373.379,70684.71,750546.1,727073.2,4950.01,18668.04,63767.21,14385.74,13533029.0,69773.08,5396.78,17659.05,46107.28,291645.4,650742.3,123209.6,4350.736,89068.99,546090.9,8320.077,1487788.0,48065.6,18786.58,384444.0,,1284024.0,,19423.94,14195.89,18715.1,8212.381,34344.19,313101.9,6937404.0,2980.155,4049.598,3419.387,375491.2,94495.12,117685.0,3150.916,253925.3,126727.6,50250.72,52453.77,81783.85,176458.6,63766.01,9659.969,3779.426,62305.13,469834.1,670166.2,179576.5,85420.17,6553.974,13872.98,284004.6,30489.79,15278.63,153959.8,102734.9,13328.5,342831.3,154237.4,32175.82,13390.3,4743348.0,20470341.0,113759.5
2021Q3,4076.452,13085611.0,104648.9,382991.6,118005.9,145466.9,16024.2,8722.078,5771.208,15528.52,6782.987,563126.2,4481.508,482610.8,181242.6,71610.02,3067490.0,10505.54,99231.91,12874.24,8349.604,65883.54,1031384.0,102610.4,3641482.0,1261880.0,21203.6,99054.49,7605651.0,392464.0,7352.701,71419.98,773645.4,739546.7,4763.977,18924.36,65823.76,14549.41,13688030.0,70286.44,5485.313,18170.39,46706.67,293335.5,715373.5,126356.5,4465.707,91110.12,561217.6,8404.155,1483513.0,48927.15,19054.93,384933.2,,1296210.0,,19519.14,14450.49,18752.4,8440.111,35522.19,311252.1,7003476.0,2984.691,4221.011,3393.75,388013.9,91979.8,119561.9,3184.964,259101.6,130839.6,47949.26,52544.96,83600.39,180340.7,65678.96,9381.392,3777.977,62826.02,472641.3,734892.6,187386.2,86483.55,6545.769,14140.14,284154.5,30600.18,15647.23,156985.7,101682.0,13370.55,355336.3,155620.2,31812.34,13788.38,4781990.0,20691393.0,111626.3
2021Q4,4106.695,13259774.0,107078.4,397870.1,116923.1,146567.3,16269.64,8870.111,5877.599,15473.22,6908.344,569533.4,4383.441,490677.9,181682.3,73287.28,3121880.0,10574.29,102721.1,12983.22,8511.397,66431.71,1031486.0,105121.6,3710954.0,1277827.0,21357.49,99873.33,7743804.0,400252.4,7426.666,72082.84,777176.5,750788.5,4852.91,19222.96,66162.23,14601.32,13873838.0,69932.85,5521.046,18321.92,47874.34,298656.3,739092.4,123150.5,4622.533,95010.66,565680.9,8463.94,1498771.0,49132.89,19748.77,390304.7,,1314331.0,,19568.67,14620.48,19193.39,8440.23,35880.0,315650.2,7129846.0,3021.405,4250.711,3393.46,394569.5,96670.13,121332.2,3194.363,261019.4,131425.0,49362.62,51448.87,86499.87,183586.8,66926.87,9413.748,3832.925,63196.24,477108.7,758661.0,191717.5,88158.02,6560.52,14184.99,288420.6,30539.04,15844.51,160261.5,103854.6,13618.65,360904.3,161674.3,32237.56,14071.27,4863103.0,21003616.0,113159.0
2022Q1,4218.456,13262201.0,107894.5,400333.7,117584.5,146738.8,16377.03,8934.409,5940.622,15342.51,7098.7,574943.4,4576.183,493829.8,181674.7,72692.08,3151217.0,10606.03,103922.0,13023.03,8570.482,66821.88,1041805.0,104057.4,3748415.0,1282762.0,21369.54,99832.64,7804087.0,401291.4,7421.894,71992.0,776188.1,754732.6,5183.034,19345.39,67965.99,14823.65,13888153.0,68705.93,5577.036,18765.71,48544.58,303000.3,737659.5,131550.8,4554.487,94436.28,566188.6,8490.323,1489082.0,49297.56,19632.64,392882.9,,1328007.0,,19348.19,14701.61,19199.06,8570.75,35176.63,320039.2,7178029.0,3050.063,4300.536,3469.331,398314.6,99025.35,121549.1,3188.43,262287.4,130672.1,49427.03,53202.71,87359.8,190196.0,68466.21,9371.136,3839.497,64196.49,478387.1,757007.7,195728.4,89359.76,6693.575,14222.28,290601.9,30861.2,15845.48,159218.6,104343.9,13692.97,361671.6,163231.0,26134.92,14167.84,4838885.0,21066175.0,114892.6
2022Q2,4181.74,13320009.0,109742.2,403229.1,119917.8,147761.7,16507.12,9091.184,6003.028,14415.68,7141.547,580902.7,4655.291,498259.3,183256.8,72454.28,3118087.0,10994.93,105544.9,13087.05,8618.247,66924.03,1040453.0,105124.4,3725507.0,1257087.0,21410.16,100412.4,7775992.0,411304.9,7341.339,72500.19,779492.0,755405.7,5268.13,19497.77,68308.75,15037.29,13948850.0,68801.71,5604.921,19232.41,49078.57,307262.9,740198.6,134418.0,4701.172,95890.23,574037.6,8565.54,1506430.0,49449.65,19777.0,395831.3,,1342134.0,,18098.92,14609.26,19156.68,8579.404,35085.23,323212.5,7147296.0,3096.2,4454.595,3526.593,403641.8,103064.2,122040.3,3279.344,266800.6,132195.5,50283.64,54095.22,88224.24,187343.0,68534.71,9353.781,3899.095,64861.38,455201.1,758297.6,199828.3,89272.92,6712.928,14398.17,290896.6,30899.01,15917.54,160483.1,105342.4,13703.96,366786.3,159464.6,20497.05,14554.85,4832118.0,21096047.0,113931.3
2022Q3,4276.782,13376017.0,110239.8,405948.3,119406.4,148224.2,16602.61,9022.677,5955.416,14690.17,7070.74,583509.1,4713.612,501041.4,183738.7,71632.53,3189525.0,10913.85,106498.6,13240.53,8700.938,66773.01,1044216.0,104912.8,3805871.0,1267761.0,21773.4,103031.7,7903645.0,413455.7,7288.052,72216.64,783462.8,754759.2,5266.772,19623.29,68490.13,15094.94,14009275.0,67054.57,5651.588,19180.55,48538.7,310711.9,759816.4,137594.3,4712.253,96512.45,575973.9,8606.514,1505063.0,49873.88,19979.15,396756.5,,1349256.0,,17343.51,14704.77,19148.3,8513.018,36124.57,327172.4,7270153.0,3048.741,4423.464,3636.483,411614.2,105304.7,122508.2,3296.28,267137.4,133835.1,51049.36,53495.05,90253.38,189591.1,68877.32,9644.315,3956.445,65121.33,459646.1,777159.9,203341.7,89969.7,6693.523,14286.09,293690.4,31025.78,15899.6,161173.7,106440.0,13821.66,368776.0,160874.5,22087.7,14242.9,4863904.0,21279466.0,115952.3
2022Q4,4288.801,13404865.0,108258.7,408598.5,119355.1,148583.7,16712.06,9233.871,6020.796,14763.76,7011.107,584038.1,4653.865,500854.9,183778.0,71729.62,3213494.0,10931.63,104756.0,13525.82,8753.397,66511.44,1039968.0,105518.1,3832000.0,1274068.0,22283.17,103784.4,7947283.0,415496.4,7187.613,71753.87,783189.1,755768.8,5375.624,19814.43,69307.03,15105.44,14033135.0,67076.94,5701.196,18949.26,48150.39,313532.8,770571.7,136409.7,4815.196,97554.64,574919.6,8635.888,1504122.0,51049.49,20410.66,395554.4,,1347800.0,,17103.96,14638.3,18751.93,8573.833,36127.57,329263.6,7318656.0,3039.521,4473.356,3768.807,411205.1,103482.7,125537.6,3275.466,269020.9,133720.7,50707.29,52566.86,92503.19,185609.7,69221.75,9575.222,3919.467,65703.69,464142.9,787675.6,201969.9,90030.16,6657.825,14248.24,296031.9,30925.74,15996.37,159876.6,105219.0,13858.58,373011.7,160101.3,21950.85,14052.02,4894800.0,21351882.0,114683.7
2023Q1,4337.159,13462870.0,109217.2,410119.7,119521.4,149197.5,16779.67,9118.942,6040.001,15023.92,7238.76,594705.2,4814.241,504098.0,184297.0,72122.2,3285012.0,10947.77,107031.2,13607.12,8853.482,66569.41,1039675.0,106404.5,3911294.0,1282610.0,21583.09,103748.8,8065124.0,417833.0,7140.007,71999.37,783737.8,758192.5,5570.16,19981.34,69304.17,15382.87,14095862.0,70722.57,5698.283,19080.56,48054.09,318197.0,780632.7,132821.8,4904.563,98296.23,578166.7,8728.396,1517744.0,51758.2,20665.27,396859.3,,1365679.0,,17088.22,14366.7,18864.66,8536.609,36421.08,331919.0,7431439.0,3111.393,4512.87,3720.591,412989.3,104456.4,124438.4,3304.392,267739.7,134169.6,50595.65,52907.74,92922.69,188022.6,70260.01,9829.732,3958.741,66057.55,467531.9,797720.9,203258.0,89713.65,6736.291,14348.06,295997.0,31031.88,16021.64,160537.5,106985.9,13933.68,372540.9,158935.9,23434.04,14395.89,4922045.0,21527513.0,115150.0
2023Q2,4318.109,13518410.0,106119.8,411578.5,118606.1,149694.3,16860.75,9273.599,6072.563,15265.77,7295.411,600109.7,4818.739,503850.5,184339.7,71870.33,3321377.0,,105973.3,13838.71,8820.765,66552.92,1041129.0,106035.0,3953605.0,1300075.0,22125.72,103423.3,8152187.0,419649.4,7122.737,72457.23,788193.4,759615.8,5662.875,20125.36,70179.64,15617.39,14147889.0,69780.15,5770.602,19669.93,48054.09,322943.2,801186.9,133438.0,5011.962,99095.57,575961.0,8793.43,1534367.0,52260.15,20862.24,399274.8,,1371476.0,,17568.13,14718.39,18840.1,8513.729,35879.04,334704.1,7521797.0,3129.145,4627.769,3719.366,410788.0,106073.1,125404.5,3402.758,266614.4,134217.7,51259.04,53653.62,92266.63,185390.3,70330.33,9904.23,4005.265,66632.65,471748.9,818755.0,201992.6,89765.24,6906.703,14631.63,298080.6,31344.63,16180.81,159208.2,107226.6,13779.4,385466.1,161122.9,24581.46,14184.05,4947243.0,21669932.0,115844.9
2023Q3,,13583045.0,,,,150442.7,,,,,,,,,,72108.13,3345083.0,,106226.2,14022.31,,66353.23,1040351.0,105716.8,3987594.0,,,,,420985.5,,71805.42,788933.4,759399.0,,,,,14205678.0,69825.78,,,48486.58,326364.9,,131090.4,,99791.74,576209.6,,1526122.0,,,401680.4,,,,,14703.9,,8564.467,36991.55,337716.4,7601393.0,,,3944.026,400049.0,108811.3,,,266100.6,,,,95341.72,,70189.69,,,,485353.0,,194291.3,90990.0,,,,31312.22,16155.41,159208.2,108048.8,13789.51,,165183.2,,,5006452.0,21798724.0,
2023Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
