Unnamed: 0,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Ireland,Iceland,Israel,Italy,Japan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),South Africa
2002M11,6.678314,21.90825,6.151339,6.849687,7.923145,17.06,,,,7.5,2.995869,,16.43995,3.9,7.5,8.099495,,,25.9,5.833425,10.71574,,,,11.6,12.3,9.210404,7.588889,5.1,,7.255412,7.227835,20.8,5.596296,5.4,,,,5.258971,3.1,,,8.8,10.8,2.816287,12.39328,,,,,6.873884,,,4.0,5.0506,8.27,9.219095,11.3,20.1,6.776144,8.5,8.427466,8.328711,5.369918,3.7,28.2244,17.35,11.5,6.262163,2.01,,,5.19,19.5,5.9,17.81656,,8.857012,28.2244
2002M12,6.739119,21.23221,6.150362,6.845098,7.981534,16.21,,,,7.6,3.077369,,16.84887,3.9,7.4,8.107092,,,25.9,5.856217,10.74996,,,,11.6,12.3,9.393046,7.688889,5.0,,7.29804,7.403927,20.4,5.651852,5.3,,12.7,,5.424925,3.1,,,8.8,10.5,2.908653,12.09965,,,,,6.871075,,,4.0,4.973731,8.27,9.398754,11.3,20.0,6.882811,8.2,8.583338,8.328711,5.392182,3.7,28.25964,17.02,11.2,6.41264,2.07,,,5.15,18.7,6.0,21.09453,,8.941908,28.25964
2003M01,6.725364,20.49141,6.115164,6.857116,8.070479,16.55,,,,7.5,3.200678,,14.21624,3.5,7.2,8.340424,,,23.7,5.789276,10.66651,,10.18123,,11.7,10.8,9.25406,7.911111,5.1,,7.277493,7.397812,20.2,5.807407,5.0,4.564939,,,5.447996,3.3,,,8.1,11.4,2.992905,11.44267,,,,,6.626903,,5.340821,4.2,5.034397,8.27,8.722087,11.1,19.9,6.770468,7.9,8.497965,8.251168,5.4332,3.7,28.8828,16.45,11.2,6.501702,2.13,,,5.23,18.4,5.8,16.32959,,8.719267,28.8828
2003M02,6.741526,19.77531,5.962297,6.849486,8.104516,15.67,,,,7.5,3.305173,,14.32289,3.5,7.3,8.463422,,,23.7,5.77788,10.62731,,10.22139,10.52059,11.7,10.8,9.141453,8.011111,5.2,,7.288375,7.600871,20.0,5.818519,4.8,4.195125,,,5.180286,3.3,,,8.1,11.4,3.076524,11.26507,,,,,6.655277,12.97934,5.444565,4.2,4.994111,8.27,8.818883,11.1,19.9,6.809326,7.7,8.508237,8.251168,5.458164,3.7,28.88348,15.85,11.3,6.1889,2.1,,,5.2,18.3,5.9,19.41414,,8.75675,28.88348
2003M03,6.795189,18.9137,6.141465,6.796023,8.089316,15.14,,,,7.4,3.444471,,13.57472,3.7,7.7,8.55031,,,23.7,5.983009,10.5869,,10.29762,10.52756,11.6,10.8,9.756328,8.077778,5.1,,7.335495,7.602303,19.7,5.774074,4.7,2.99314,13.4,,5.457935,3.4,,,8.1,11.2,3.147473,11.32579,,,,,6.787069,13.02494,5.517736,4.3,4.94326,8.27,10.35483,11.1,19.9,6.864043,7.6,8.489882,8.251168,5.468239,3.7,28.85103,15.61,11.2,6.419602,2.64,,,5.17,18.7,5.9,19.25039,,8.785622,28.85103
2003M04,6.834357,17.85371,6.016171,6.854326,8.137046,14.57,,,,7.6,3.569777,,14.5083,4.3,7.5,8.680513,,,23.7,5.539072,10.53127,,10.34438,10.36506,11.4,11.5,9.459517,8.096296,5.0,,7.372248,7.859762,19.5,5.585185,4.8,2.703267,,,5.504115,3.4,,,8.1,10.7,3.143801,11.48551,,,,,7.055028,13.05783,5.650456,4.4,4.85573,8.27,8.606723,10.5,20.0,7.022305,7.5,8.433896,8.251168,5.497846,3.6,28.78481,15.3,11.1,6.501383,2.18,,,5.16,18.8,6.0,18.49793,,8.718967,28.78481
2003M05,6.875875,17.22971,6.048671,7.028241,8.071126,14.35,,,,7.8,3.686971,,13.24523,4.3,7.8,8.672022,,,23.7,5.565663,10.52897,,10.40885,10.31715,11.3,11.5,9.409727,8.107407,4.9,,7.407558,8.204381,19.3,5.496296,4.7,3.423074,,,5.444787,3.6,,,8.1,10.4,3.245105,11.88123,,,,,7.31045,13.10043,5.683682,4.4,4.781271,8.27,9.281147,10.5,19.9,7.061587,7.7,8.44652,8.251168,5.525555,3.6,28.58891,15.17,11.1,6.447848,2.25,,,5.13,18.2,6.1,19.03896,,8.712969,28.58891
2003M06,6.98136,16.76637,6.004041,7.103355,8.184279,14.11,,,,7.6,3.802639,,13.93631,4.2,7.8,8.868906,,,23.7,5.539072,10.50086,,10.38123,10.33207,11.5,11.5,9.753903,8.096296,5.1,,7.50215,8.450587,19.1,5.418519,4.9,3.194844,13.1,,5.356484,3.6,,,8.1,10.1,3.279817,12.22029,,,,,7.582604,13.09019,6.085148,4.6,4.67957,8.27,9.584215,10.5,20.0,7.057437,7.6,8.408319,8.251168,5.551799,3.6,29.15192,15.04,11.2,6.592716,2.18,,,5.12,17.6,6.3,18.31153,,8.770397,29.15192
2003M07,6.939581,16.87232,6.12392,7.161888,8.195563,13.68,,,,7.7,3.858395,,14.46411,4.1,7.8,8.84339,,,23.7,6.483627,10.48178,,10.42881,10.36819,11.6,10.0,9.521437,7.959259,5.1,,7.460201,8.372198,19.0,5.351852,5.0,3.673375,,,5.26971,3.6,,,8.1,9.9,3.315799,12.46314,,,,,8.070719,13.12231,6.028157,4.5,4.55261,8.27,9.29586,12.8,19.9,6.914597,7.7,8.417994,8.251168,5.575532,4.8,26.07489,14.87,11.2,6.555518,1.95,,,4.97,16.8,6.2,18.12839,,8.769541,26.07489
2003M08,6.851593,16.66025,5.792672,7.071745,8.221303,13.5,,,,7.8,3.881761,,14.20569,4.1,7.9,8.655206,,,23.7,6.525412,10.38037,,10.34074,10.35712,11.5,10.0,9.150198,7.981481,5.0,,7.374441,8.30817,18.6,5.296296,5.0,3.486178,,,5.094128,3.6,,,8.1,9.9,3.386114,12.55187,,,,,8.271435,13.07659,6.117326,4.7,4.531911,8.27,10.20022,12.8,19.9,6.896301,7.5,8.305266,8.251168,5.597038,4.8,26.39311,14.82,11.4,6.857015,2.06,,,4.93,15.9,6.1,17.84141,,8.722391,26.39311
2003M09,6.911417,16.2833,5.766256,7.155047,8.205825,13.36,,,,7.9,3.921963,,14.69481,4.3,8.1,9.031155,,,23.7,6.53301,10.24573,,10.37397,10.29476,11.5,10.0,9.32364,8.059259,5.0,,7.425823,8.122424,18.5,5.251852,5.0,3.14829,13.6,,5.175187,3.7,,,8.1,9.7,3.427184,12.0274,,,,,8.337021,13.09994,6.231537,4.7,4.567695,8.27,8.524784,12.8,19.9,6.904165,7.4,8.126484,8.251168,5.61793,4.8,26.37361,14.61,11.3,6.753378,2.08,,,4.84,15.8,6.1,17.95275,,8.717278,26.37361
2003M10,6.834389,15.80453,5.832818,7.084899,8.212152,13.34,,,,7.6,3.936663,,14.26237,4.6,7.9,8.88197,,,23.7,5.815867,10.07258,,10.6498,10.12198,11.4,9.1,9.390903,8.296296,4.9,,7.358718,7.983479,18.4,5.174074,4.8,3.189216,,,5.059411,3.7,,,8.1,9.5,3.437131,11.24315,,,,,8.159206,13.26205,6.23765,4.6,4.863664,8.27,9.902048,11.1,19.9,7.010915,7.5,7.859339,8.251168,5.640584,3.9,26.31868,14.61,11.2,7.065336,2.2,,,4.76,15.9,6.0,17.30616,,8.588986,26.31868
2003M11,6.810455,15.27497,5.672242,7.065633,8.268855,13.42,,,,7.4,3.903286,,13.70447,4.4,8.2,9.179771,,,23.7,5.758887,9.856963,,10.67251,10.00863,11.3,9.1,9.236745,8.407407,4.9,,7.335765,7.672819,18.3,5.185185,4.7,3.421497,,,5.145416,3.9,,,8.1,9.7,3.496077,10.97709,,,,,8.017151,13.27814,6.334307,4.6,4.811977,8.27,9.696889,11.1,19.9,7.021909,7.4,7.544612,8.251168,5.655512,3.9,26.27424,14.66,11.0,7.420691,2.05,,,4.72,15.9,5.8,17.19014,,8.517468,26.27424
2003M12,6.727061,14.67337,5.660117,7.14414,8.433238,13.42,,,,7.3,3.887462,,13.73835,4.3,8.4,9.078994,,,23.7,5.80827,10.06531,,10.66358,10.07101,11.4,9.1,9.48157,8.496296,4.8,,7.256869,7.473698,18.3,5.240741,4.8,4.132404,13.5,,4.891355,3.7,,,8.1,9.4,3.481086,11.01353,,,,,7.808802,13.27766,6.37277,4.7,4.709053,8.27,10.38664,11.1,19.9,7.017162,7.2,7.880515,8.251168,5.677492,3.9,26.23295,15.19,10.9,7.224497,2.18,,,4.71,15.5,5.7,17.63055,,8.511546,26.23295
2004M01,6.702967,14.04255,5.539851,7.05374,8.654091,13.48,,,,7.3,3.88745,,15.00162,4.0,8.3,9.005164,,,17.7,6.056111,10.28606,,10.6649,9.814264,11.3,9.9,9.23084,8.592593,4.8,11.40546,7.232779,7.447713,17.8,5.444444,5.1,3.166782,,8.337706,4.921407,3.5,,,8.1,7.4,3.548413,11.50879,,,,36.88347,7.420135,11.76286,6.576851,4.4,4.384777,7.69,9.593363,11.5,19.9,6.915944,7.1,8.208738,7.735418,5.695968,3.7,25.91422,15.45,11.0,7.077161,2.36,,,4.7,14.5,5.7,16.2642,,8.364462,25.91422
2004M02,6.638036,13.82738,5.632184,7.046477,8.665524,13.34,,,,7.3,3.892767,,14.29672,3.8,8.7,8.975955,,,17.7,5.987735,10.38445,,10.68832,9.786216,11.2,9.9,9.115555,8.614815,4.8,10.72873,7.167465,7.352756,17.8,5.511111,5.2,2.945406,,7.835094,4.877182,3.6,,,8.1,7.5,3.550935,11.78039,,,,36.76225,7.243881,11.78163,6.471239,4.4,4.27531,7.69,9.804197,11.5,19.8,6.932933,6.9,8.41872,7.735418,5.721757,3.7,25.86096,15.37,11.0,7.690628,2.18,,,4.64,14.5,5.6,16.09083,,8.317892,25.86096
2004M03,6.711781,13.71972,5.442967,7.168157,8.339469,13.13,,,,7.3,3.914339,,13.94735,4.0,8.3,9.000836,,,17.7,5.983936,10.15031,,10.73625,9.692196,11.1,9.9,9.381901,8.592593,4.8,10.72273,7.231897,7.29428,17.8,5.544444,5.1,4.402828,13.6,8.596898,4.713005,3.6,,,8.1,7.4,3.629712,11.79903,,,,36.59458,7.132388,11.81342,6.647474,4.3,4.207486,7.69,9.998457,11.5,19.7,6.989863,7.0,8.078855,7.735418,5.742897,3.7,25.80412,15.22,11.0,7.543708,2.17,,,4.52,13.9,5.8,15.18578,,8.306071,25.80412
2004M04,6.630291,14.46055,5.4818,7.17465,7.71443,12.89,,,,7.2,3.911441,,14.31831,4.5,8.3,9.084762,,,17.7,6.283523,9.964236,,11.02397,9.786481,11.2,10.3,9.683361,8.422222,4.8,10.79138,7.156163,7.144012,17.8,5.47037,4.8,3.403525,,8.315915,4.760483,3.6,,,8.1,7.4,3.751602,11.69563,,,,36.16631,7.09833,11.98377,6.826121,4.4,4.264271,7.69,9.810454,12.1,19.6,7.133566,7.1,7.825825,7.735418,5.772494,3.6,25.73476,15.19,10.7,7.374939,2.25,,,4.56,14.0,5.6,15.97444,,8.313989,25.73476
2004M05,6.630844,14.46718,5.341027,7.058472,7.588511,12.75,,,,7.1,3.901661,,14.08209,4.5,8.6,9.368191,,,17.7,6.26453,9.68626,,11.12308,9.679396,11.2,10.3,9.58544,8.388889,4.8,10.76005,7.153628,6.916076,17.7,5.492593,4.7,3.780818,,8.181423,4.691511,3.7,,,8.1,7.3,3.563527,11.5346,,,,35.96874,7.109307,12.0457,6.775099,4.4,4.203012,7.69,9.029134,12.1,19.6,7.243452,7.0,7.416303,7.735418,5.79819,3.6,25.63813,14.85,10.7,7.641361,2.2,,,4.52,13.3,5.6,15.62745,,8.259218,25.63813
2004M06,6.602414,14.27948,5.432076,7.08812,7.922821,12.66,,,,7.2,3.897702,,14.05134,4.6,8.1,9.213667,,,17.7,6.230342,9.743958,,11.06743,9.69768,11.2,10.3,9.028953,8.388889,4.8,10.59296,7.130306,6.743246,17.7,5.537037,4.5,3.364539,13.1,8.153615,4.688321,3.5,,,8.1,7.2,3.70538,11.44622,,,,35.80071,7.149921,12.01847,7.01284,4.6,4.09259,7.69,9.147411,12.1,19.7,7.356982,6.9,7.496656,7.735418,5.819677,3.6,26.07528,14.38,10.5,7.451647,2.11,,,4.54,13.2,5.6,15.5823,,8.254538,26.07528
2004M07,6.61943,13.64285,5.545298,7.005241,8.669069,12.54,,,,7.1,3.888391,,12.85456,4.6,8.1,9.405282,,,17.7,6.000776,9.68605,,10.75339,9.432736,11.0,10.8,9.376085,8.481481,4.7,10.72968,7.141954,6.601079,17.7,5.618519,4.5,3.521855,,8.194279,4.953787,3.7,,,8.1,7.0,3.738141,11.54211,,,,38.17988,7.314116,11.84281,6.775614,4.6,3.909023,7.69,9.087263,11.8,19.6,7.540335,6.8,7.413788,7.735418,5.83624,3.0,24.21731,14.11,10.4,7.277517,1.86,,,4.43,13.4,5.5,15.09947,,8.12724,24.21731
2004M08,6.546612,13.38575,5.50685,7.040436,9.119571,12.46,,,,7.0,3.910518,,12.94338,4.7,8.3,9.282037,,,17.7,6.027367,9.661378,,10.67446,9.412423,11.0,10.8,9.47064,8.503704,4.7,10.40982,7.0733,6.538224,17.8,5.696296,4.5,3.317366,,7.967077,4.793948,3.7,,,8.1,6.6,3.699667,11.68969,,,,37.98105,7.354813,11.80031,6.868443,4.7,3.825941,7.69,9.201441,11.8,19.5,7.617061,6.8,7.403392,7.735418,5.8483,3.0,24.50188,13.72,10.4,7.364842,1.93,,,4.33,13.5,5.4,14.15548,,8.08073,24.50188
2004M09,6.495287,13.15152,5.371024,7.016827,9.103154,12.35,,,,6.9,3.885254,,12.59982,5.0,8.2,9.271531,,,17.7,6.107139,9.710918,,10.73179,9.431008,10.9,10.8,8.462619,8.514815,4.7,10.3219,7.018949,6.66353,17.8,5.785185,4.6,3.480104,12.6,7.810733,4.557445,3.7,,,8.1,6.3,3.728984,11.94789,,,,37.89327,7.322979,11.83496,6.734063,4.7,3.773981,7.69,9.398143,11.8,19.4,7.652163,6.6,7.534212,7.735418,5.857534,3.0,24.46973,13.58,10.4,8.225401,2.14,,,4.21,13.1,5.4,14.47814,,8.064859,24.46973
2004M10,6.532009,13.0217,5.170532,7.039293,8.57433,12.28,,,,7.1,3.832292,,13.187,5.1,8.6,9.591083,,,17.7,5.829835,9.75299,,10.4974,9.398362,10.7,9.5,9.078726,8.52963,4.7,10.45516,7.040375,6.622935,17.8,5.885185,4.7,3.015761,,7.56019,4.618543,3.7,,,8.1,6.1,3.747392,12.12779,,,,37.96157,7.141504,11.70321,6.831954,4.7,3.785471,7.69,10.1498,11.8,19.2,7.543803,6.4,7.674952,7.735418,5.866879,3.2,24.37356,13.32,10.4,7.350278,1.41,,,4.21,12.4,5.5,14.2632,,8.066268,24.37356
2004M11,6.458686,12.82686,5.19361,7.069034,8.142284,12.13,,,,7.2,3.813089,,12.99006,5.3,8.3,9.025773,,,17.7,6.031165,9.788686,,10.52773,9.380699,10.6,9.5,9.14453,8.507407,4.7,10.20205,6.968713,6.681203,17.8,5.996296,4.7,3.20904,,7.923315,4.526985,3.8,,,8.1,5.9,3.797529,12.2553,,,,37.90198,7.022735,11.72693,6.81962,4.6,3.758664,7.69,8.547399,11.8,19.1,7.578047,6.3,7.770892,7.735418,5.897436,3.2,24.29429,12.99,10.3,7.718077,1.94,,,4.16,12.0,5.4,14.15478,,8.020867,24.29429
2004M12,6.409014,12.63859,5.073769,7.055421,8.190228,12.03,,,,7.1,3.795066,,13.07883,5.3,7.8,8.951482,,,17.7,6.091944,9.61964,,10.52699,9.34757,10.3,9.5,8.88782,8.462963,4.7,10.09168,6.915041,6.58223,17.8,6.118519,4.7,2.887294,12.3,7.838945,4.469658,3.8,,,8.1,5.7,3.84213,11.74837,,,,37.73571,6.899657,11.73262,7.008651,4.7,3.775311,7.69,9.607944,11.8,18.9,7.672952,6.1,7.587477,7.735418,5.926535,3.2,24.22626,12.72,10.3,7.634284,2.1,,,4.21,12.3,5.4,13.08606,,7.979234,24.22626
2005M01,6.37973,12.57635,5.090869,7.073212,8.259049,12.08,,,,6.9,3.750867,,11.42013,4.9,8.3,9.283415,,,15.3,6.06987,9.462418,,10.29518,9.173127,10.1,9.2,9.51571,8.307407,4.8,10.18067,6.878841,6.427827,17.8,6.266667,4.4,3.990055,,7.63185,4.505912,3.8,,,7.7,5.6,3.840324,11.26432,,3.64,,38.36445,6.594213,11.00465,6.947599,4.8,3.874691,7.69,11.01621,11.7,18.7,7.946336,5.9,7.402225,7.691108,5.983817,3.2,24.50462,12.44,10.1,7.837018,2.16,,9.2,4.22,11.8,5.3,13.11244,,7.875856,24.50462
2005M02,6.422196,12.44463,5.040211,7.225812,8.439216,12.19,,,,7.0,3.778566,,12.74947,5.0,8.3,9.316411,,,15.3,6.047078,9.35299,,10.28384,9.152168,9.9,9.2,9.292134,8.285185,4.7,10.03015,6.91435,6.138564,17.9,6.4,4.3,3.180307,,7.934931,4.574791,3.7,,,7.7,5.6,3.921861,10.93787,,3.55,8.813336,38.23953,6.65776,11.00533,7.033722,4.7,3.885024,7.69,9.816594,11.7,18.6,8.060991,5.8,7.209226,7.691108,6.017848,3.2,24.46632,12.16,10.1,8.307567,2.1,,9.2,4.29,11.9,5.4,13.26326,,7.884341,24.46632
2005M03,6.35051,12.22781,5.180804,7.28608,8.494363,12.13,,,,6.9,3.798923,,13.34273,5.2,7.8,9.466872,,,15.3,5.952111,9.301118,,10.28367,9.154471,9.7,9.2,8.425363,8.307407,4.7,10.03288,6.8423,6.05769,17.9,6.533333,4.6,2.906787,11.4,8.043271,4.530538,3.7,,,7.7,5.4,3.923111,10.64041,,3.63,8.825398,38.06892,6.85141,11.01375,7.129024,4.9,3.88089,7.69,10.25675,11.7,18.5,8.139253,5.5,7.168003,7.691108,6.058395,3.2,24.44327,12.07,10.1,7.522149,1.85,,9.2,4.22,12.0,5.2,13.18342,,7.852297,24.44327
2005M04,6.364663,12.05619,5.082275,7.20523,8.427423,11.87,,,,6.7,3.803762,,11.78446,5.4,8.1,9.696084,,,15.3,5.974185,9.31607,,10.44056,9.037324,9.7,8.4,9.263955,8.433333,4.8,10.0595,6.856488,5.921476,17.9,6.711111,4.8,2.747808,,7.884106,4.487674,3.7,,,7.7,5.3,4.04867,10.44087,,3.57,8.725995,37.77058,7.601297,11.10747,7.034622,4.9,3.814069,7.69,8.884312,11.8,18.4,8.093267,5.6,7.120807,7.691108,6.078513,3.3,24.41211,11.82,10.1,7.834761,1.79,,9.4,4.2,12.4,5.2,11.92179,,7.79587,24.41211
2005M05,6.286368,11.85343,5.115885,7.296302,8.469911,11.71,,,,7.0,3.812225,,12.59003,5.8,8.1,9.304599,,,15.3,5.962789,9.367256,,10.56077,9.136577,9.4,8.4,8.474236,8.5,4.8,10.27867,6.790151,5.712678,17.8,6.811111,4.9,2.306886,,7.547985,4.526326,3.7,,,7.7,5.1,4.099691,10.28501,,3.67,8.816032,37.57014,7.776026,11.17958,7.064319,4.9,3.798449,7.69,10.20872,11.8,18.4,8.15492,5.8,7.200838,7.691108,6.095321,3.3,24.36017,11.63,10.1,7.981161,1.76,,9.4,4.19,12.3,5.1,12.53022,,7.812695,24.36017
2005M06,6.231373,11.63795,4.9351,7.328759,8.405808,11.55,,,,6.8,3.811546,,11.5277,5.8,7.8,9.262182,,,15.3,6.042561,9.352985,,10.48713,9.087195,9.1,8.4,8.767132,8.566667,4.7,10.02312,6.739511,5.639575,17.7,6.877778,4.9,2.85417,11.2,8.144349,4.299423,3.8,,,7.7,4.9,4.130066,10.27299,,3.74,8.778674,37.39414,7.778684,11.14007,7.133294,4.8,3.782378,7.69,9.788147,11.8,18.3,8.238296,5.9,7.190813,7.691108,6.1072,3.3,24.67203,11.52,10.1,8.027419,1.97,,9.4,4.19,12.4,5.0,11.88065,,7.760712,24.67203
2005M07,6.198702,11.36013,4.96753,7.346416,8.450152,11.43,,,,6.7,3.798193,,11.93668,5.2,7.7,9.174407,,,15.3,5.574905,9.280864,,11.58082,9.062991,8.8,7.3,8.817659,8.662963,4.7,10.217,6.70636,5.630458,17.6,6.866667,4.8,2.169998,,7.699278,4.435564,3.7,,,7.7,4.8,4.163836,10.12084,,3.58,8.74095,36.98516,7.245885,11.7652,6.984185,5.0,3.839946,7.69,9.366086,10.8,18.2,8.424889,6.0,7.213574,7.691108,6.113075,3.3,24.75783,11.37,10.2,8.246461,1.92,,9.1,4.14,11.9,5.0,12.39031,,7.732393,24.75783
2005M08,6.134361,11.18381,4.889587,7.354839,8.535711,11.28,,,,6.7,3.794613,,11.59333,5.3,7.8,9.31222,,,15.3,5.491334,9.318014,,11.52385,9.027612,8.6,7.3,8.538561,8.707407,4.7,10.26175,6.646863,5.554421,17.5,6.9,4.7,2.711675,,7.501358,4.270324,3.7,,,7.7,4.5,4.209418,9.903904,,3.43,8.713007,36.80059,7.143687,11.7327,6.998287,4.9,3.845226,7.69,9.690708,10.8,18.1,8.501418,6.1,7.308945,7.691108,6.11306,3.3,24.92952,11.33,10.1,7.984559,1.7,,9.1,4.1,12.1,4.9,11.98841,,7.683576,24.92952
2005M09,6.109483,11.03138,5.000432,7.367097,8.516354,11.1,,,,6.7,3.777763,,11.51606,5.3,7.8,8.264903,,,15.3,5.44575,9.221055,,11.62909,8.968131,8.5,7.3,8.314014,8.72963,4.9,10.00281,6.622502,5.409328,17.4,6.933333,4.6,1.962856,11.1,7.954806,4.137104,4.0,,,7.7,4.4,4.24232,9.791805,,3.34,8.661786,36.71765,7.084505,11.79182,6.919302,4.8,3.836463,7.69,9.585049,10.8,18.1,8.541492,6.0,7.1349,7.691108,6.108719,3.3,24.90391,11.46,10.2,7.822568,1.58,,9.1,3.99,12.1,5.0,11.47435,,7.640163,24.90391
2005M10,6.193791,10.84254,5.076826,7.316977,8.456045,10.88,,,,6.7,3.725822,,10.76245,5.2,7.9,8.913991,,,15.3,5.591745,9.194175,,11.72988,8.938487,8.6,7.2,8.209003,8.685185,5.1,10.15563,6.687785,5.345463,17.3,6.981481,4.5,4.026152,,7.86849,4.394531,3.9,,,7.7,4.2,4.253327,9.259079,,3.26,8.628132,36.4499,7.042767,11.84787,6.815061,4.7,3.76583,7.69,8.822244,11.1,17.8,8.562371,5.9,7.08947,7.691108,6.10183,2.7,24.80421,11.35,10.2,8.101175,1.61,,9.3,4.0,12.5,5.0,11.9426,,7.663522,24.80421
2005M11,6.142376,10.75661,4.963989,7.259453,8.40762,10.63,,,,6.3,3.678211,,11.44093,5.2,7.8,8.748439,,,15.3,5.572751,9.057035,,11.78756,8.913456,8.7,7.2,9.061842,8.696296,5.1,9.774657,6.62961,5.39435,17.2,7.003704,4.5,4.073577,,7.588772,4.548825,3.6,,,7.7,4.0,4.199304,8.871592,,3.15,8.609916,36.38695,7.107037,11.89191,6.698792,4.7,3.77261,7.69,8.844083,11.1,17.6,8.510538,5.7,6.904628,7.691108,6.154842,2.7,24.70923,11.24,10.3,7.430588,1.56,,9.3,3.99,11.9,5.0,12.02297,,7.626247,24.70923
2005M12,6.0937,10.75374,5.07103,7.20619,8.44055,10.56,,,,6.6,3.632771,,11.19134,5.2,7.9,8.688165,,,15.3,5.705705,9.081151,,11.80757,8.890515,8.8,7.2,8.77271,8.718519,5.1,9.227769,6.584156,5.272996,17.1,7.014815,4.6,2.017958,11.1,7.648358,4.367414,3.5,,,7.7,3.9,4.206383,8.584475,,3.17,8.623047,36.25173,7.251119,11.91112,6.704266,4.6,3.826646,7.69,8.421747,11.1,17.5,8.451844,5.7,6.984129,7.691108,6.191946,2.7,24.61883,11.12,10.1,7.843994,1.91,,9.3,3.99,12.4,4.9,10.63767,,7.591364,24.61883
2006M01,6.020014,10.90053,5.177478,7.229369,8.458221,10.66,16.0,,,6.7,3.569272,,11.41953,5.4,7.9,8.590364,4.37219,,12.3,4.286106,9.073757,,11.9133,8.314451,8.8,6.3,8.528287,8.811111,5.2,9.347297,6.515969,5.182231,17.0,7.014815,4.7,2.213796,,7.282804,4.507201,3.4,,,6.5,3.7,4.22199,8.253366,9.500816,3.2,7.970222,35.96797,7.73333,11.21317,6.462567,4.3,4.038349,6.2,8.635904,8.3,17.4,8.295256,5.7,6.994721,6.233233,6.198867,2.4,23.81256,11.06,10.2,7.708551,1.48,,9.3,3.96,13.3,4.7,10.79045,,7.249299,23.81256
2006M02,5.979458,10.85453,5.024654,7.187435,8.503694,10.6,16.0,,,6.6,3.536547,,11.86772,5.2,7.4,8.407666,4.077635,,12.3,4.263314,9.048074,,11.85344,8.316579,8.7,6.3,8.4863,8.811111,5.2,10.14538,6.469281,5.202431,16.9,7.003704,4.7,2.685605,,7.379409,4.088961,3.5,,,6.5,3.5,4.200939,8.064633,9.431327,3.52,7.99763,35.84944,7.888096,11.17921,6.469802,4.2,4.051511,6.2,8.209773,8.3,17.2,8.240969,5.7,7.096266,6.233233,6.240823,2.4,23.79333,10.95,10.2,7.295901,1.42,,9.1,3.93,12.1,4.8,10.22922,,7.231972,23.79333
2006M03,5.905705,10.70659,4.873272,7.255929,8.563075,10.26,16.0,,,6.5,3.503213,,11.55445,5.0,7.9,8.242423,3.918366,,12.3,4.327892,8.976171,,11.78006,8.248634,8.7,6.3,8.021958,8.777778,5.3,8.681949,6.396812,5.119029,16.8,6.981481,4.7,2.708235,10.9,7.091032,4.151752,3.5,,,6.5,3.5,4.310924,7.770178,9.368402,3.34,7.935939,35.69733,7.900404,11.14396,6.303678,4.1,4.014514,6.2,7.669466,8.3,17.1,8.211931,5.6,7.059116,6.233233,6.30514,2.4,23.80758,10.95,10.0,7.525752,1.59,,9.0,3.93,11.6,4.7,9.888206,,7.161541,23.80758
2006M04,,10.35804,4.925338,6.8014,8.723921,10.0,16.0,,,6.5,3.440286,,12.00044,4.6,7.3,7.993282,4.017263,,12.3,4.104278,9.039596,,10.90482,8.185336,8.6,6.1,8.127352,8.637037,5.4,8.985023,6.343365,4.997287,16.8,6.888889,4.7,3.470407,,6.937695,4.114189,3.4,,,6.5,3.3,4.141525,7.461667,8.523204,3.38,7.868734,36.42884,7.66353,10.5726,6.167739,3.9,3.760369,6.2,8.758548,7.7,16.9,8.26312,5.7,7.425066,6.233233,6.308216,2.7,23.87977,10.97,9.9,7.977003,1.71,,8.6,3.92,10.8,4.7,10.08004,,7.10457,23.87977
2006M05,,10.22927,4.801763,6.841612,8.635634,9.78,16.0,,,6.2,3.399476,,11.88966,4.6,7.0,8.197638,3.636203,,12.3,3.92574,9.114929,,11.02194,8.168036,8.5,6.1,8.398511,8.592593,5.5,9.921408,6.2938,4.779814,16.5,6.888889,4.7,3.489742,,7.012297,4.047518,3.4,,,6.5,3.3,4.105558,7.134092,8.54303,3.14,7.859494,36.24422,7.548501,10.63228,6.163103,3.9,3.691952,6.2,9.251679,7.7,16.6,8.247017,5.6,7.682676,6.233233,6.310967,2.7,23.8643,10.85,9.7,7.305677,1.24,,8.6,3.91,10.5,4.6,10.23962,,7.077266,23.8643
