Unnamed: 0,Argentina,Australia,Belgium,Brazil,Canada,Chile,China,Costa Rica,Czech Republic,Germany,Denmark,Spain,Estonia,Finland,France,United Kingdom,"Hong Kong SAR, China",Hungary,Indonesia,Ireland,Israel,Italy,Jordan,Japan,"Korea, Rep.",Mexico,Malaysia,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Russian Federation,Singapore,Slovakia,Togo,Thailand,Turkey,"Taiwan, China",Uganda,United States
2000M12,,0.660037,1.046784,0.821738,0.856425,,,0.825001,0.924252,0.972378,,0.951774,0.699347,1.284684,1.01095,0.995561,1.033156,,1.280187,1.052602,0.973404,0.942815,0.946522,1.413398,1.656426,0.87667,,1.020267,0.780005,0.863541,0.530676,1.229248,0.891055,,1.256895,,0.54359,0.966862,1.053915,1.506517,,1.03893
2001M01,,0.669934,1.090801,0.833755,0.869724,,,0.850418,0.928432,0.97865,,0.96123,0.701396,1.292231,1.021152,0.995533,1.036172,,1.264305,0.909438,0.947668,0.994177,0.943454,1.443759,1.653025,0.896015,,1.001337,0.738009,0.895686,0.53354,1.160978,0.906619,,1.241229,,1.816437,0.954937,1.068649,1.509121,,1.041006
2001M02,,0.673757,1.094175,0.831974,0.849256,,,0.823653,0.930023,0.976622,,0.941622,0.788938,1.269949,1.024315,0.99862,1.03635,,1.263413,0.962464,0.940968,0.980174,0.928407,1.461903,1.617249,0.893105,,1.008703,0.729028,0.905316,0.555709,1.141792,0.89833,,1.238289,,1.053994,0.963571,1.037165,1.489837,,1.046214
2001M03,,0.675709,1.130065,0.856221,0.84951,,,0.822913,0.935322,0.979833,,0.939725,0.797584,1.268074,1.032708,0.993387,1.036711,,1.308268,0.913726,0.939642,0.986197,0.961702,1.446928,1.621863,0.884857,,1.010083,0.730147,0.908457,0.552882,1.129168,0.89925,,1.236592,,0.933796,0.933039,1.017047,1.508439,,1.061121
2001M04,,0.671652,1.075621,0.826875,0.838671,,,0.81029,0.9354,0.976753,,0.973351,0.935035,1.262547,1.023266,0.995533,1.033824,,1.320322,0.946809,0.955935,0.978669,0.963158,1.437063,1.609683,0.888493,,1.017791,0.764081,0.8928,0.533453,1.140735,0.884745,,1.229859,,1.079904,0.92642,0.983456,1.512679,,1.065479
2001M05,,0.672881,1.111012,0.822463,0.842143,,,0.849257,0.932833,0.970591,,0.972093,0.93613,1.256853,1.012984,1.001964,1.035385,,1.346022,0.906075,0.956394,0.977933,0.954441,1.4385,1.576706,0.887518,,1.032064,0.769643,0.891634,0.543051,1.129113,0.890238,,1.218588,,0.808365,0.90903,1.025577,1.489374,,1.060112
2001M06,,0.6753,1.135635,0.811275,0.828141,,,0.814767,0.932668,0.970591,,0.946591,0.942432,1.243363,1.020281,0.996565,1.035444,,1.315342,0.940504,0.953109,0.971825,0.944235,1.433283,1.550868,0.887006,,1.024361,0.768688,0.892931,0.54996,1.111591,0.899315,,1.207947,,0.703202,0.918597,1.041305,1.490898,,1.062319
2001M07,,0.683729,1.204432,0.823801,0.804588,,,0.806464,0.939603,0.983132,,0.959267,0.941825,1.25815,1.029557,1.005737,1.036956,,1.258377,0.968506,0.933146,0.990097,0.965301,1.430963,1.554803,0.877686,,1.01879,0.761493,0.904587,0.550802,1.049798,0.912608,,1.179451,,1.140746,0.912216,1.078337,1.507663,1.060425,1.074559
2001M08,,0.685141,1.068046,0.828043,0.818311,,,0.858836,0.941306,0.98835,,0.944735,0.946988,1.249845,1.044386,1.021318,1.0386,,1.185135,0.915786,0.931747,0.999256,0.95834,1.452385,1.540705,0.880874,,1.019978,0.746923,0.904948,0.546332,1.049417,0.958983,,1.180641,,0.591893,0.909527,1.039936,1.499741,1.009618,1.073505
2001M09,,0.684178,1.169312,0.804961,0.813328,,,0.835321,0.946786,0.991569,,0.936626,0.945282,1.238607,1.035925,1.017169,1.040125,,1.200293,0.879372,0.936273,1.00902,0.948915,1.460045,1.558861,0.875172,,1.040976,0.725326,0.901856,0.537743,1.071924,0.929172,,1.188178,,1.34529,0.914385,0.990131,1.504959,0.895264,1.0768
2001M10,,0.673704,1.184743,0.793309,0.79314,,,0.876476,0.954613,1.003645,,0.971428,0.946298,1.258418,1.042426,1.01544,1.043332,,1.215371,0.973253,0.959072,1.02681,0.967765,1.455469,1.578608,0.872225,,1.003528,0.674493,0.885859,0.54779,1.168494,0.900549,,1.172065,,0.665914,0.906036,1.002792,1.533704,0.987722,1.09429
2001M11,,0.673295,1.138064,0.821651,0.795978,,,0.833057,0.957275,1.005883,,0.973324,0.953685,1.256474,1.060821,1.006633,1.048134,,1.199753,0.931021,0.966951,1.032743,0.974996,1.487813,1.603323,0.875649,,0.992906,0.655517,0.882869,0.559619,1.201854,0.931441,,1.15278,,0.578055,0.901978,1.043032,1.539846,0.973971,1.105238
2001M12,,0.675859,1.072393,0.809504,0.77549,,,0.781517,0.95601,1.00813,,0.974966,0.952209,1.2469,1.045627,1.02138,1.051516,,1.185215,0.887262,0.972008,1.035994,1.03246,1.493868,1.600877,0.876434,,1.023234,0.646239,0.883489,0.563954,1.222002,0.943504,,1.163266,,0.681721,0.915213,1.062784,1.543158,0.965056,1.113838
2002M01,,0.688365,1.145763,0.812727,0.769835,,,0.835795,0.956754,1.004762,,1.017033,0.953728,1.250777,1.049955,1.01915,1.047277,,1.185215,0.945336,0.97559,1.040834,0.870997,1.500879,1.624846,0.87656,,1.009156,0.655228,0.901314,0.565616,1.226404,0.96166,,1.16301,,0.829979,0.902624,1.063292,1.546212,0.934046,1.110267
2002M02,,0.691899,1.136508,0.828505,0.768779,,,0.822427,0.957594,1.000307,,0.992007,0.952535,1.249284,1.062069,1.024725,1.055132,,1.170335,0.884116,0.973477,1.031878,0.992799,1.50274,1.638569,0.892089,,1.013505,0.659197,0.899132,0.575188,1.219238,0.956934,,1.165533,,0.79247,0.913518,1.065888,1.545599,0.905392,1.10799
2002M03,,0.693202,1.162329,0.831659,0.782852,,,0.848982,0.955514,0.994842,,1.005138,0.946368,1.250177,1.068778,1.041287,1.053983,,1.216597,0.930744,0.966775,1.025939,0.976587,1.501919,1.620467,0.915495,,1.00251,0.666513,0.890555,0.585947,1.198671,0.959774,,1.172718,,1.289843,0.900149,1.047609,1.516896,1.038644,1.097035
2002M04,,0.689328,1.142586,0.835081,0.803446,,,0.86723,0.954243,0.993774,,0.964269,0.881179,1.240727,1.066482,1.047873,1.0555,,1.23275,0.908707,0.940651,1.005231,0.997493,1.465201,1.594813,0.913726,,1.025357,0.684587,0.864329,0.588529,1.154073,0.954971,,1.156623,,0.941405,0.931762,0.988501,1.493427,0.931437,1.084009
2002M05,,0.688577,1.166698,0.826864,0.806452,,,0.887667,0.958135,0.998136,,0.968325,0.88135,1.219376,1.075363,1.042234,1.055592,,1.246803,0.924472,0.93575,1.001158,0.921316,1.44946,1.574251,0.917625,,1.054642,0.692038,0.853867,0.585359,1.125213,0.922217,,1.142454,,0.983118,0.918539,1.035184,1.478211,0.879161,1.082861
2002M06,,0.687905,1.148874,0.843773,0.80934,,,0.820435,0.960924,1.009276,,0.952178,0.887288,1.224862,1.084496,1.037563,1.053983,,1.200985,1.019553,0.93765,1.010892,0.932256,1.449195,1.559817,0.916423,,1.053321,0.696756,0.846313,0.588338,1.096149,0.942479,,1.137658,,0.626788,0.93161,1.038575,1.473711,0.878127,1.086313
2002M07,,0.687049,1.225353,0.819719,0.804769,,,0.872212,0.961785,1.014937,,0.984781,0.888751,1.215704,1.079214,1.034539,1.052291,,1.216597,0.945255,0.961302,1.025939,0.967721,1.458492,1.559128,0.913569,,1.035823,0.700026,0.84426,0.601605,1.037322,0.922917,,1.122062,,1.176921,0.942858,1.035947,1.468465,1.005246,1.085026
2002M08,,0.686692,1.061785,0.792362,0.807867,,,0.920154,0.961009,1.010396,,0.996572,0.889246,1.22452,1.072501,1.028647,1.053893,,1.232065,0.966349,0.964235,1.016786,0.949948,1.450261,1.557608,0.911638,,1.043669,0.698808,0.839763,0.585096,1.02693,0.918271,,1.120021,,1.070052,0.95036,1.021267,1.460548,1.008944,1.083793
2002M09,,0.686592,1.187971,0.79516,0.817138,,,0.836274,0.959919,1.007028,,0.961245,0.892169,1.22226,1.068986,1.030996,1.047675,,1.263413,0.993211,0.962324,1.020068,0.936,1.439866,1.542223,0.915576,,1.057718,0.694475,0.835782,0.577389,1.035505,0.939515,,1.118602,,1.005711,0.94126,0.995207,1.450836,0.977846,1.079126
2002M10,,0.685875,1.183207,0.787427,0.819238,,,0.891871,0.959991,1.005895,,0.976514,0.857026,1.206525,1.056822,1.034613,1.047756,,1.294555,1.00432,0.944849,1.006661,0.96742,1.422158,1.536692,0.90653,,1.025372,0.672022,0.828041,0.593687,1.106149,0.959552,,1.124205,,0.957623,0.92917,0.997323,1.453255,0.961737,1.078033
2002M11,,0.686932,1.15437,0.797285,0.817634,,,0.8715,0.966052,1.016077,,0.960239,0.866533,1.213779,1.065816,1.037222,1.051036,,1.263413,0.994717,0.941258,1.01525,0.91612,1.418621,1.561654,0.895142,,1.008517,0.673078,0.82842,0.611409,1.125139,0.902394,,1.11639,,1.766974,0.913482,1.015421,1.461444,1.119674,1.089392
2002M12,,0.688853,1.036814,0.76409,0.818845,,,0.794345,0.962122,1.009258,,0.969442,0.864349,1.200866,1.058064,1.036914,1.044884,,1.294555,0.950466,0.940861,1.012096,0.946679,1.43418,1.538999,0.916244,,1.040052,0.682086,0.83245,0.597632,1.132424,0.942817,,1.120079,,0.646774,0.94044,1.017228,1.443887,1.07535,1.080335
2003M01,,0.695691,1.090874,0.788444,0.8238,0.544501,,0.913256,0.960187,1.008151,,0.965325,0.869012,1.193354,1.061118,1.047873,1.044732,,1.308268,1.031724,0.953995,1.004265,0.843664,1.418701,1.51705,0.924409,,1.010349,0.725824,0.846625,0.587355,1.104538,0.937257,,1.113413,,1.558042,0.923228,1.033401,1.403771,1.193747,1.064611
2003M02,,0.696112,1.093591,0.774432,0.852433,0.531199,,0.917757,0.959255,1.007039,,0.960239,0.977891,1.176334,1.055485,1.053869,1.043073,1.025323,1.290365,0.972268,0.952158,1.012824,0.792595,1.399147,1.502029,0.925311,,1.025276,0.729624,0.852385,0.594251,1.105062,0.92176,,1.110427,,1.680971,0.946519,1.030592,1.38844,1.175655,1.053672
2003M03,,0.694366,1.106867,0.791381,0.858105,0.520467,,0.859439,0.962293,1.01154,,0.958204,0.974914,1.183246,1.052078,1.058576,1.044656,1.035576,1.275287,0.992429,0.945888,1.007189,0.87292,1.383839,1.51446,0.91074,,1.021824,0.721213,0.856661,0.571728,1.110884,0.914679,,1.096568,,1.58696,0.930585,1.024863,1.398806,1.135792,1.049397
2003M04,,0.685413,1.160874,0.791696,0.852416,0.512204,,0.906406,0.96823,1.02646,,0.996494,0.972574,1.185581,1.058726,1.057879,1.043367,1.028326,1.263413,1.002891,0.92283,1.013793,0.898476,1.408145,1.534711,0.904531,,1.041723,0.671812,0.859287,0.556991,1.151284,0.900914,,1.098813,,0.466761,0.932029,0.969878,1.411682,1.117909,1.082198
2003M05,,0.683312,1.150867,0.801085,0.841038,0.50632,,0.873911,0.970156,1.037122,,0.991619,0.974942,1.192452,1.05576,1.071854,1.045037,1.031451,1.216868,1.019556,0.918715,1.014704,0.902865,1.437884,1.530697,0.930988,,1.066639,0.66082,0.860984,0.583049,1.145776,0.905507,,1.091024,,2.844408,0.935085,1.035662,1.415415,1.144067,1.091241
2003M06,,0.682866,1.165015,0.810842,0.863579,0.502735,,0.855528,0.973195,1.035973,,0.950996,0.986508,1.180907,1.059129,1.068212,1.042139,1.045474,1.200985,1.015549,0.919865,1.020487,0.863486,1.437872,1.525403,0.92253,,1.05899,0.659184,0.86151,0.582206,1.123739,0.929072,,1.093492,,0.659738,0.944624,1.059824,1.409859,1.118785,1.078863
2003M07,,0.687004,1.201078,0.81453,0.873166,0.495712,,0.87193,0.973221,1.034781,,0.995881,0.980761,1.174037,1.063366,,1.042067,1.039304,1.232065,0.974352,0.933789,1.036042,0.872461,1.424843,1.518374,0.925225,,1.040851,0.683997,0.855104,0.590243,1.029169,0.932738,,1.094267,,0.970648,0.943653,1.044802,1.399326,1.104291,1.072206
2003M08,,0.687677,1.057199,0.799222,0.852603,0.500776,,0.910224,0.971252,1.030025,,0.982447,0.988078,1.1718,1.064236,,1.040613,1.025682,1.232065,0.994864,0.939293,1.023882,0.882595,1.411019,1.516862,0.921591,,1.043979,0.688707,0.857663,0.59628,1.01816,0.915962,,1.088228,,1.24889,0.942464,1.047748,1.386538,1.112725,1.072206
2003M09,,0.687793,1.179731,0.802686,0.863196,0.512061,,0.898025,0.975284,1.03237,,0.979793,0.984172,1.181451,1.056537,,1.040543,1.023625,1.232065,0.915368,0.94415,1.028842,0.879437,1.4056,1.525177,0.924889,,1.061049,0.690039,0.863319,0.621723,1.033038,0.851974,,1.090871,,1.235926,0.960123,1.039909,1.389816,1.112483,1.082116
2003M10,,0.681938,1.165919,0.819089,0.863814,0.529508,,0.937443,0.976282,1.032388,,0.969521,0.991258,1.175798,1.060952,,1.037496,1.031912,1.246803,0.919333,0.952511,1.034724,0.924608,1.41122,1.496949,0.922483,,1.033476,0.678456,0.876724,0.617256,1.139497,0.903553,,1.081644,,0.443846,0.973966,1.042965,1.362223,1.000781,1.083159
2003M11,,0.685107,1.136923,0.80912,0.857726,0.552834,,0.867617,0.977297,1.032388,,0.976635,0.987586,1.175798,1.061052,,1.03281,1.039077,1.246803,0.93648,0.953079,1.026871,0.731486,1.399879,1.495857,0.970795,,1.011573,0.680703,0.884528,0.651398,1.157671,0.936015,,1.085018,,1.529414,0.977136,1.067024,1.355889,1.0084,1.082952
2003M12,,0.691642,1.079884,0.809767,0.865288,0.582721,,0.844871,0.979327,1.034802,,1.000249,0.980643,1.174184,1.057704,,1.031125,1.037015,1.245956,0.987295,0.950007,1.026933,0.84345,1.391216,1.493224,0.978326,,1.041627,0.686775,0.891617,0.643176,1.152534,0.876559,,1.08554,,0.312999,0.954857,1.061265,1.343018,0.992565,1.078386
2004M01,0.764559,0.706169,1.115593,0.825052,0.883305,0.649214,,0.938015,0.983355,1.033611,,0.976137,0.987478,1.168606,1.058973,,1.029507,1.029776,1.245329,0.959683,0.937896,1.034774,0.85818,1.387261,1.491986,0.980722,,1.007504,0.701667,0.897214,0.648676,1.074304,0.926525,,1.088243,,3.792759,0.96255,1.072423,1.328239,1.034729,1.069422
2004M02,0.765643,0.715831,1.127305,0.805924,0.885914,0.6732,,0.922614,0.984328,1.033592,,0.976015,0.989911,1.16742,1.066796,,1.030797,1.026669,1.260209,0.967524,0.931942,1.030106,0.787037,1.389981,1.483679,0.982986,,1.023977,0.711396,0.903516,0.686877,1.06404,0.926525,,1.092078,,1.018213,0.96491,1.077433,1.320879,0.961626,1.072465
2004M03,0.75565,0.72555,1.131202,0.814648,0.890566,0.681823,,0.961376,0.986245,1.02647,,0.974694,0.98636,1.154343,1.056736,,1.027701,1.024581,1.258377,0.90894,0.92653,1.027477,0.898032,1.375652,1.463587,0.98652,,1.011188,0.721168,0.909895,0.722976,1.069133,0.876724,,1.085333,,1.725721,0.960123,1.047222,1.310718,1.030174,1.07223
2004M04,0.765522,0.735564,1.137925,0.82566,0.898337,0.654359,,0.94625,0.988211,1.024119,,0.986079,0.975114,1.160597,1.067648,,1.02616,1.022528,1.258377,0.937653,0.917281,1.018755,0.746704,1.339267,1.460853,0.975432,,1.02879,0.726084,0.920235,0.704368,1.144369,0.933738,,1.080077,,0.821397,0.97062,1.001947,1.307894,1.055611,1.077367
2004M05,0.774469,0.745923,1.16567,0.840659,0.891168,0.648688,,0.889534,0.988222,1.019506,,0.955284,0.975149,1.156801,1.06517,,1.02458,1.020505,1.324542,0.877724,0.916055,0.997839,0.795668,1.334499,1.454036,0.973416,,1.052578,0.739937,0.924363,0.690863,1.14121,0.993911,,1.083345,,1.111145,0.957979,1.078198,1.302774,0.991426,1.065602
2004M06,0.756898,0.756367,1.098768,0.809427,0.909506,0.643737,,0.881186,0.992317,1.022963,,0.966316,0.9746,1.15869,1.064055,,1.024491,1.02356,1.352567,0.818569,0.918551,0.999706,0.754042,1.313847,1.455908,0.974944,,1.055849,0.757637,0.925816,0.698162,1.11307,0.956149,,1.077639,,0.876718,0.953303,1.081852,1.30065,0.974951,1.060518
2004M07,0.729882,0.770575,1.188164,0.82588,0.91729,0.635079,,0.953986,0.991216,1.021805,,0.964277,0.974703,1.140355,1.058453,,1.0228,1.021496,1.324542,0.887368,0.937661,1.009782,0.856426,1.327713,1.451484,0.972522,,1.029963,0.793009,0.920119,0.655816,0.999357,1.002897,,1.076213,,3.732896,0.953324,1.051819,1.291701,0.79707,1.061471
2004M08,0.71595,0.777755,1.035201,0.813235,0.923412,0.634852,,0.936927,0.986173,1.014955,,0.93747,0.977347,1.127484,1.04964,,1.019746,1.02763,1.378092,0.820204,0.937543,0.996187,0.802518,1.325462,1.446389,0.989083,,1.029901,0.807738,0.919724,0.677264,0.976046,0.916937,,1.078388,,1.294069,0.952187,1.030143,1.278135,0.976028,1.041068
2004M09,0.72026,0.781857,1.134427,0.817054,0.915642,0.638359,,0.913733,0.988134,1.013825,,0.939725,0.992728,1.129444,1.03482,,1.018212,1.02661,1.387072,0.899898,0.93148,1.011818,0.843268,1.306295,1.467031,0.989341,,1.041424,0.815487,0.92007,0.664797,0.975842,0.949375,,1.080359,,1.341044,0.969379,1.023462,1.282644,0.954387,1.040076
2004M10,0.731378,0.777328,1.14341,0.78006,0.918838,0.642503,,0.917959,0.990066,1.0049,,0.958277,0.981052,1.121317,1.033721,,1.018144,1.02248,1.427496,0.891086,0.90495,0.996483,0.895349,1.317696,1.447979,1.009112,,1.024242,0.80249,0.919461,0.693199,1.05097,0.985005,,1.074882,,1.567144,0.963624,1.009544,1.280538,0.940247,1.029279
2004M11,0.710441,0.779788,1.128172,0.80778,0.939553,0.655142,,0.897018,0.998218,1.017223,,0.966118,0.981525,1.131766,1.032692,,1.013719,1.029689,1.360182,0.89423,0.89937,0.992236,0.846868,1.310023,1.453077,0.992655,,1.012934,0.807696,0.92242,0.681882,1.060122,0.955767,,1.065801,,0.455963,0.97379,1.027352,1.299543,0.971313,1.035172
2004M12,0.709451,0.783531,1.078954,0.813903,0.920757,0.673764,,0.861641,1.002642,1.022957,,0.966215,0.98378,1.137214,1.03482,,1.018144,1.026593,1.319757,0.889356,0.89917,0.998426,0.879969,1.321385,1.441684,0.980953,,1.054247,0.816727,0.92725,0.686877,1.053695,0.964037,,1.056712,,1.097145,0.973771,1.035939,1.29713,0.98194,1.051106
2005M01,0.681907,0.783968,1.114705,0.814263,0.918914,0.721827,1.114049,0.957529,0.997573,1.017223,,0.988027,0.990486,1.128213,1.051846,,1.013637,1.018438,1.358347,1.076796,0.907358,1.011896,0.849538,1.30303,1.423031,0.975252,0.892611,1.016058,0.835876,0.941285,0.684361,0.991739,0.931811,,1.046347,,1.040609,0.965906,1.042597,1.286271,1.029404,1.053054
2005M02,0.693348,0.793887,1.103812,0.811474,0.929323,0.738514,1.161322,0.963838,0.997636,1.012707,,0.978318,0.980484,1.122416,1.058274,,1.013555,1.008285,1.382848,0.920563,0.914966,1.010909,0.893073,1.292308,1.406873,0.985542,0.885338,1.031153,0.848293,0.94457,0.702262,0.986833,0.979947,,1.052986,,0.921443,0.983843,1.048354,1.281882,1.00156,1.045059
2005M03,0.702314,0.808598,1.118054,0.810732,0.947004,0.744479,1.131177,0.906853,0.994568,1.003809,,0.976013,0.976661,1.118825,1.041054,,1.009236,1.01531,1.452775,0.888081,0.925281,1.007389,0.931051,1.2784,1.365778,0.996536,0.889216,1.012966,0.86027,0.944368,0.704202,0.997094,0.977874,,1.051774,,0.651859,0.986779,1.050329,1.261221,1.014294,1.029536
2005M04,0.688317,0.84039,1.137066,0.812471,0.96444,0.722816,1.123766,0.980277,0.988312,1.007129,,0.959254,0.977723,1.100278,1.042087,,1.007777,1.014299,1.484682,0.911661,0.952524,0.988301,0.893798,1.223291,1.340018,1.005905,0.898329,1.032147,0.861945,0.935101,0.708322,1.07749,0.992328,,1.057447,,0.735665,0.9824,0.983901,1.241304,1.055926,1.024866
2005M05,0.683654,0.855285,1.111125,0.829679,0.948245,0.720678,1.134199,0.964172,0.99133,1.008221,,0.981928,0.97327,1.103929,1.048525,,1.010676,1.012299,1.450057,0.868171,0.957997,0.993464,0.813847,1.213586,1.328544,1.011037,0.914876,1.053205,0.880853,0.932312,0.722441,1.080959,0.959714,,1.04456,,0.960645,0.981257,1.045891,1.24734,1.065759,1.031481
2005M06,0.711779,0.865627,1.100236,0.817487,0.945817,0.720747,1.156305,0.933303,0.980283,0.997234,,0.945806,0.971139,1.091145,1.030585,,1.010676,1.004177,1.45977,0.904341,0.955742,0.991645,0.864528,1.212802,1.314396,1.018862,0.891625,1.045838,0.907068,0.930297,0.73195,1.05937,1.019825,,1.040825,,2.193474,0.971215,1.057558,1.244058,1.081374,1.019202
2005M07,0.714219,0.865952,1.13989,0.832722,0.97166,0.715973,1.185558,0.94022,0.974333,0.992924,,0.953662,0.964155,1.08544,1.016357,,1.009174,0.999132,1.49384,1.066423,0.932473,0.965511,0.823742,1.190734,1.309894,1.025596,0.894247,1.034428,0.962216,0.932875,0.723604,0.942961,0.963376,,1.042227,,1.640263,0.970019,1.051853,1.234415,1.037274,1.008155
2005M08,0.744503,0.871405,1.012274,0.81768,0.965306,0.725366,1.196049,0.935442,0.972316,0.986498,,0.943409,0.969124,1.086936,1.028539,,1.00774,0.994149,1.51502,1.014543,0.92466,0.950966,0.829535,1.177588,1.283156,1.037379,0.872631,1.03647,0.986735,0.929492,0.716055,0.931228,0.981421,,1.041664,,0.96385,0.958429,1.043397,1.213739,1.031717,0.991905
2005M09,0.755855,0.876563,1.147129,0.822448,0.996966,0.741701,1.140937,0.891477,0.968313,0.987691,,0.939847,0.957214,1.087818,1.009448,,1.004859,0.993171,1.56845,0.928623,0.918898,0.975756,0.803074,1.159903,1.27623,1.035679,0.879238,1.046619,1.002269,0.923993,0.730365,0.948916,0.962312,,1.048241,,1.008982,0.957352,1.036614,1.207086,1.066949,0.980169
2005M10,0.75271,0.878378,1.153069,0.814522,1.014836,0.763288,1.186606,0.899959,0.964477,0.982446,,0.958372,0.960602,1.082375,0.996507,,1.010653,1.000041,1.510581,0.943602,0.910156,0.965598,0.82261,1.144286,1.291285,1.026672,0.885477,1.033137,0.986885,0.909186,0.713947,1.062965,0.968239,,1.050748,,0.713052,0.968968,1.01717,1.21151,0.981455,0.986601
2005M11,0.745111,0.885434,1.074499,0.830897,1.019087,0.794734,1.179399,0.938509,0.968331,0.983461,,0.951864,0.96529,1.080236,1.009349,,1.00054,0.991109,1.493334,0.87555,0.912239,0.956762,0.964916,1.142498,1.288387,1.021736,0.910172,1.021085,1.000477,0.905064,0.769681,1.091831,0.953947,,1.042438,,1.025319,0.968955,1.024797,1.219039,1.039591,0.999427
2005M12,0.743471,0.894572,0.995645,0.838213,1.009777,0.835225,1.133435,0.873513,0.964307,0.979226,,0.950131,0.979853,1.079975,1.008422,,1.004888,0.996048,1.429298,0.917358,0.920407,0.951693,0.84246,1.147903,1.274411,1.023544,0.88338,1.058306,1.021234,0.904267,0.797673,1.100735,0.982274,,1.039636,,0.482364,0.965776,1.014684,1.212548,0.950302,1.000356
2006M01,0.730819,0.911626,1.026971,0.839135,0.976805,0.910522,1.121626,0.957571,0.96428,0.97412,,0.965954,0.978161,1.062825,0.992716,,0.997697,0.990069,1.174271,1.017137,0.95427,0.944311,0.888219,1.135252,1.255038,1.042098,0.887019,1.011439,1.068205,0.908995,0.820766,1.06498,0.962782,1.390584,1.058421,,0.487659,0.97,1.016655,1.197322,0.962175,0.995377
2006M02,0.746586,0.920263,1.061276,0.85141,0.958925,0.955008,1.177936,0.945461,0.961276,0.975287,,0.93514,0.971485,1.063804,0.995735,,0.997693,0.987128,1.185198,0.918771,0.959032,0.946503,0.898895,1.108597,1.244138,1.041794,0.899693,1.034325,1.088043,0.913403,0.829544,1.052934,0.9305,1.306873,1.063957,,1.184108,0.974243,1.014659,1.190727,1.038374,1.004244
2006M03,0.739335,0.926347,1.066677,0.833407,0.951581,0.990177,1.142776,1.004114,0.961374,0.974392,,0.951992,0.975269,1.061255,0.992893,,0.997689,0.994863,1.185198,0.890426,0.954796,0.942111,0.902216,1.107957,1.238767,1.040715,0.88049,1.016756,1.099872,0.919601,0.844699,1.039921,0.974027,1.242711,1.045947,,1.228727,0.972025,1.018336,1.191394,1.070374,1.006986
2006M04,0.726343,0.925088,1.066578,0.838667,0.959948,1.024972,1.147436,0.910463,0.957434,0.967473,,0.940997,0.972207,1.05115,0.984623,,1.001955,0.990952,1.163933,0.967805,0.935682,0.927484,0.895889,1.100505,1.206559,1.051781,0.884097,1.030882,1.097989,0.936395,0.914369,1.035714,0.972176,1.193468,1.040541,,0.458902,0.965712,0.957489,1.164723,1.016894,0.993239
2006M05,0.741918,0.929737,1.106478,0.838064,0.988445,1.031754,1.134228,0.988805,0.961325,0.96959,,0.952887,0.9686,1.050022,0.993242,,0.99343,0.987969,1.195548,0.945874,0.920617,0.924886,0.860257,1.087801,1.181112,1.058782,0.891766,1.047498,1.098928,0.939311,0.9872,1.013958,0.956473,1.156128,1.034755,,1.002639,0.960576,0.995259,1.157155,0.943726,0.982562
2006M06,0.756213,0.935476,1.109906,0.852265,0.984186,1.021635,1.192714,0.9253,0.958465,0.96959,,0.962096,0.966084,1.052173,0.993312,,0.994839,0.989903,1.216264,0.938815,0.90281,0.943316,0.837785,1.078993,1.187705,1.038351,0.888079,1.038528,1.096921,0.937289,0.968949,0.985402,0.943195,1.128725,1.031497,,1.254811,0.964665,1.002109,1.156858,0.908582,0.988838
2006M07,0.752831,0.942184,1.145721,0.879406,0.985325,0.963388,1.167407,0.898786,0.95951,0.9617,,0.974871,0.954619,1.049607,0.986901,,0.996238,0.985054,1.205906,0.927267,0.858828,0.932591,0.813772,1.078238,1.17145,1.054871,0.870887,1.028715,1.099422,0.917772,0.979963,0.907417,0.988778,1.127379,1.030251,,0.761188,0.956677,0.984443,1.140923,0.841017,0.984839
2006M08,0.74889,0.950291,1.017079,0.874747,0.999989,0.945964,1.092,0.929456,0.963407,0.9617,,0.959333,0.961846,1.037256,0.996657,,0.994839,0.985056,1.22605,0.973029,0.853232,0.930795,0.863127,1.062937,1.173334,1.064386,0.886676,1.039393,1.086023,0.915895,0.995902,0.901891,0.945832,1.103621,1.025029,,0.518018,0.946816,0.966165,1.142968,0.914183,0.984255
2006M09,0.753686,0.959721,1.137903,0.887831,0.98636,0.935987,1.151985,0.952855,0.972316,0.970697,,0.976842,0.968327,1.038584,0.997137,,0.994839,0.988026,1.20565,0.867442,0.861497,0.948414,0.866978,1.059917,1.207312,1.039893,0.895337,1.047498,1.06447,0.918667,0.96288,0.921057,0.981004,1.075276,1.038348,,0.353552,0.941857,0.960712,1.166024,0.978716,1.002687
2006M10,0.748607,0.974682,1.117271,0.893022,0.97166,0.92682,1.161959,0.975447,0.974303,0.974839,,0.985049,0.974131,1.044496,1.00293,,0.996234,0.992078,1.174982,0.953445,0.912748,0.952618,0.878103,1.079199,1.208628,1.02683,0.885453,1.043017,1.017038,0.933462,0.988246,1.017931,0.950564,0.980625,1.035811,,0.38416,0.961557,0.959937,1.167,0.929097,1.02559
2006M11,0.768494,0.983984,1.110383,0.883871,0.97063,0.936195,1.142786,0.957125,0.980323,0.978917,,1.003459,0.976776,1.047532,1.004926,,0.996234,0.999217,1.134046,0.917054,0.926804,0.952756,0.86026,1.093165,1.198905,1.023831,0.892027,1.02763,0.99402,0.940051,1.014618,1.050216,1.011379,0.989964,1.031979,,1.340399,0.954572,0.978187,1.165531,0.982112,1.02475
